get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,funName=concurrentNoPaging run task end,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,allNum=<:NUM:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no <:*:>,no page <:*:>,superiorAndDeputy empty,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:ownDeptIDs:>,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,msg,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,<:query signature:>,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,query ge<:updateFanweiEmployee failed:>,build <:*:> reply,GetSupervisorPosition success,no api page resources,check failed,protection.ComputeAndDiff failed,error occurred in <:NewAccessRequest:>,callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,token check failed,timestamp
11245,11245,11245,11245,4069,192,448,408,192,192,385,385,192,378,0,192,192,40,4069,0,0,192,0,448,40,0,26,26,0,0,0,7,0,0,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:02:00
11246,11246,11246,11246,4074,179,429,382,179,179,386,386,179,377,0,179,179,47,4074,0,0,179,0,429,47,0,31,31,0,0,0,9,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:04:00
11263,11263,11262,11263,4081,182,438,397,182,182,381,381,182,373,0,182,182,41,4081,0,0,182,0,438,41,0,27,27,0,0,0,6,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:06:00
11275,11275,11276,11275,4056,194,551,396,194,194,393,393,194,386,0,194,194,155,4056,0,0,194,0,551,155,0,28,28,0,0,0,6,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:08:00
11244,11244,11245,11244,4068,180,460,413,180,180,371,371,180,359,0,180,180,47,4068,0,0,180,0,460,47,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:10:00
11330,11330,11329,11330,4097,203,439,401,203,203,384,384,203,376,0,203,203,38,4097,0,0,203,0,439,38,0,31,31,0,0,0,7,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:12:00
11240,11240,11239,11240,4056,180,428,386,180,180,381,381,180,371,0,180,180,42,4056,0,0,180,0,428,42,0,29,29,0,0,0,10,0,0,3,3,3,4,3,2,2,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:14:00
11245,11245,11246,11245,4056,191,437,402,191,191,375,375,191,369,0,191,191,35,4056,0,0,191,0,437,35,0,28,28,0,0,0,6,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:16:00
11243,11243,11242,11243,4070,184,487,395,184,184,392,392,184,382,0,184,184,92,4070,0,0,184,0,487,41,0,28,28,0,0,0,10,0,0,3,3,3,4,4,2,2,2,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:18:00
11164,11164,11166,11165,4037,185,453,408,185,185,375,375,185,364,0,185,185,45,4037,0,0,185,0,453,45,0,30,30,0,0,0,11,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:20:00
11225,11225,11224,11225,4048,176,458,394,176,176,398,398,176,385,0,176,176,64,4048,0,0,176,0,458,64,0,28,28,0,0,0,13,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:22:00
11242,11242,11242,11242,4067,182,441,403,182,182,381,381,182,375,0,182,182,38,4067,0,0,182,0,441,38,0,27,27,0,0,0,6,0,0,3,3,3,3,3,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:24:00
11280,11280,11280,11280,4077,188,447,405,188,188,365,365,188,355,0,187,188,42,4077,0,0,188,0,447,42,0,28,28,0,0,0,9,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:26:00
11317,11317,11318,11320,4082,189,463,417,189,189,391,391,189,387,0,190,189,46,4082,0,0,189,0,463,46,0,30,30,0,0,0,4,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:28:00
11253,11253,11252,11253,4073,185,435,394,185,185,376,376,185,371,0,185,185,41,4073,0,0,185,0,435,41,0,28,28,0,0,0,5,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:30:00
11295,11295,11295,11295,4092,178,455,388,178,178,384,384,178,376,0,178,178,67,4092,0,0,178,0,455,67,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:32:00
11290,11290,11290,11290,4085,185,450,407,185,185,395,395,185,383,0,185,185,43,4085,0,0,185,0,450,43,0,31,31,0,0,0,11,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:34:00
11252,11252,11251,11252,4063,184,457,394,184,184,393,393,184,380,0,184,184,63,4063,0,0,184,0,457,63,0,27,27,0,0,0,13,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:36:00
11283,11283,11285,11283,4083,181,545,483,181,181,381,381,181,374,0,181,182,62,4083,0,0,181,0,545,62,0,97,97,0,0,0,7,0,0,3,3,3,38,3,2,2,2,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:38:00
11267,11267,11266,11267,4067,173,487,441,173,173,396,396,173,384,0,173,172,46,4067,0,0,173,0,487,46,0,70,70,0,0,0,11,0,0,4,3,4,25,4,2,2,2,0,0,0,63,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:40:00
11250,11250,11249,11250,4069,181,452,407,181,181,380,380,181,369,0,181,181,45,4069,0,0,181,0,452,45,0,31,31,0,0,0,11,0,0,7,7,7,7,7,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:42:00
11287,11287,11287,11286,4101,192,455,406,192,192,395,395,192,391,0,192,192,49,4101,0,0,192,0,455,49,0,27,27,0,0,0,4,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:44:00
11171,11171,11171,11172,4036,171,450,401,171,171,388,388,171,378,0,171,171,49,4036,0,0,171,0,450,49,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:46:00
11235,11235,11238,11235,4076,175,450,404,175,175,379,379,175,374,0,175,175,46,4076,0,0,175,0,450,46,0,28,28,0,0,0,5,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:48:00
11307,11307,11304,11307,4074,183,458,405,183,183,392,392,183,383,0,183,183,53,4074,0,0,183,0,458,53,0,30,30,0,0,0,9,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:50:00
11243,11243,11245,11243,4066,184,431,387,184,184,380,380,184,375,0,184,184,44,4066,0,0,184,0,431,44,0,28,28,0,0,0,5,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:52:00
11290,11290,11290,11290,4082,184,441,409,184,184,382,382,184,375,0,184,184,32,4082,0,0,184,0,441,32,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:54:00
11253,11253,11253,11253,4089,185,450,402,184,184,367,367,184,363,0,184,185,48,4089,0,0,184,0,450,48,0,28,28,0,0,0,4,0,0,4,4,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:56:00
11246,11246,11244,11246,4077,190,469,406,191,191,375,375,191,367,0,191,190,63,4077,0,0,191,0,469,63,0,30,30,0,0,0,7,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:58:00
11288,11288,11288,11288,4068,175,457,402,175,175,380,380,175,373,0,175,175,55,4068,0,0,175,0,457,55,0,28,28,0,0,0,6,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:00:00
11172,11172,11173,11172,4051,188,444,387,188,188,376,376,188,365,0,188,188,57,4051,0,0,188,0,444,57,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:02:00
11223,11223,11224,11223,4075,184,437,403,184,184,390,390,184,383,0,184,184,34,4075,0,0,184,0,437,34,0,31,31,0,0,0,7,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:04:00
11307,11307,11305,11307,4088,190,448,400,190,190,389,389,190,378,0,190,190,48,4088,0,0,190,0,448,48,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:06:00
11328,11328,11329,11328,4096,193,469,411,193,193,384,384,193,380,0,193,193,58,4096,0,0,193,0,469,58,0,28,28,0,0,0,4,0,0,4,4,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:08:00
11153,11153,11153,11153,4035,174,449,404,174,174,383,383,174,375,0,174,174,45,4035,0,0,174,0,449,45,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:10:00
11232,11232,11231,11232,4068,167,461,406,167,167,384,384,167,376,0,167,167,55,4068,0,0,167,0,461,55,0,31,31,0,0,0,8,0,0,7,7,7,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:12:00
11235,11235,11235,11235,4071,192,427,392,192,192,389,389,192,377,0,192,192,35,4071,0,0,192,0,427,35,0,27,27,0,0,0,12,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:14:00
11281,11281,11281,11281,4078,188,453,403,188,188,400,400,188,388,0,188,188,50,4078,0,0,188,0,453,50,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:16:00
11228,11228,11231,11228,4073,174,447,400,173,173,374,374,173,367,0,173,174,47,4073,0,0,173,0,447,47,0,28,28,0,0,0,6,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:18:00
11289,11289,11287,11289,4065,185,456,401,186,186,394,394,186,383,0,186,185,55,4065,0,0,186,0,456,55,0,30,30,0,0,0,10,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:20:00
11250,11250,11249,11250,4062,185,465,409,185,185,389,389,185,375,0,185,185,56,4062,0,0,185,0,465,56,0,28,28,0,0,0,13,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:22:00
11249,11249,11250,11249,4065,183,458,412,183,183,385,385,183,373,0,183,183,46,4065,0,0,183,0,458,46,0,27,27,0,0,0,12,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:24:00
11267,11267,11267,11272,4085,196,462,397,196,196,374,374,196,367,0,196,196,65,4085,0,0,196,0,462,65,0,28,28,0,0,0,7,0,0,4,4,4,4,4,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:26:00
11266,11266,11265,11266,4068,178,460,417,178,178,394,394,178,387,0,178,178,43,4068,0,0,178,0,460,43,0,30,30,0,0,0,7,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:28:00
11238,11238,11240,11238,4069,186,450,404,186,186,370,370,186,360,0,186,186,46,4069,0,0,186,0,450,46,0,28,28,0,0,0,10,0,0,4,4,4,4,4,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-11-02 11:30:00
11287,11287,11286,11287,4080,186,451,395,186,186,381,381,186,373,0,186,186,56,4080,0,0,186,0,451,56,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:32:00
11264,11264,11265,11264,4062,192,442,401,192,192,389,389,192,377,0,192,192,41,4062,0,0,192,0,442,41,0,28,28,0,0,0,12,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:34:00
11148,11148,11150,11148,4029,187,447,389,187,187,381,381,187,373,0,187,187,58,4029,0,0,187,0,447,58,0,30,30,0,0,0,8,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:36:00
11284,11284,11280,11284,4082,192,459,417,192,192,380,380,192,374,0,192,192,42,4082,0,0,192,0,459,42,0,31,31,0,0,0,6,0,0,3,3,3,5,3,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:38:00
11267,11267,11267,11267,4076,187,453,403,187,187,382,382,187,373,0,187,187,50,4076,0,0,187,0,453,50,0,28,28,0,0,0,9,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:40:00
11220,11220,11221,11220,4066,174,444,408,174,174,377,377,174,369,0,174,174,36,4066,0,0,174,0,444,36,0,31,31,0,0,0,8,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:42:00
11258,11258,11258,11258,4066,197,452,404,197,197,373,373,197,364,0,197,197,48,4066,0,0,197,0,452,48,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:44:00
11314,11314,11313,11314,4108,186,552,400,186,186,391,391,186,378,0,186,186,152,4108,0,0,186,0,552,152,0,27,27,0,0,0,13,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:46:00
11305,11305,11305,11305,4097,189,443,397,189,189,376,376,189,366,0,189,189,46,4097,0,0,189,0,443,46,0,28,28,0,0,0,10,0,0,4,4,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:48:00
11283,11283,11284,11283,4072,187,454,397,187,187,384,384,187,376,0,187,187,57,4072,0,0,187,0,454,57,0,30,30,0,0,0,6,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:50:00
11275,11275,11280,11275,4091,182,451,394,182,182,390,390,182,382,0,182,183,57,4091,0,0,182,0,451,57,0,28,28,0,0,0,8,0,0,4,3,4,4,4,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:52:00
11261,11261,11256,11261,4068,200,450,400,200,200,388,388,200,381,0,200,199,50,4068,0,0,200,0,450,50,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-11-02 11:54:00
11264,11264,11264,11264,4070,195,437,387,195,195,382,382,195,372,0,195,195,50,4070,0,0,195,0,437,50,0,28,28,0,0,0,10,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:56:00
11243,11243,11243,11246,4064,178,471,408,178,178,369,369,178,358,0,178,178,63,4064,0,0,178,0,471,63,0,31,31,0,0,0,11,0,0,7,7,7,7,7,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:58:00
11255,11255,11256,11258,4075,171,438,394,171,171,387,387,171,379,0,170,171,44,4075,0,0,171,0,438,44,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:00:00
11059,11059,11058,11059,4004,186,440,394,186,186,384,384,186,373,0,187,186,46,4004,0,0,186,0,440,46,0,27,27,0,0,0,10,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:02:00
11266,11266,11266,11266,4074,203,464,417,203,203,370,370,203,359,0,203,203,47,4074,0,0,203,0,464,47,0,28,28,0,0,0,10,0,0,4,4,4,4,4,2,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:04:00
11229,11229,11231,11229,4042,175,468,409,175,175,387,387,175,374,0,175,175,59,4042,0,0,175,0,468,59,0,30,30,0,0,0,12,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:06:00
11233,11233,11230,11233,4062,171,449,400,171,171,392,392,171,384,0,171,171,49,4062,0,0,171,0,449,49,0,30,30,0,0,0,7,0,0,4,3,4,5,4,2,2,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:08:00
11259,11259,11260,11259,4070,176,457,410,176,176,385,385,176,371,0,176,176,47,4070,0,0,176,0,457,47,0,27,27,0,0,0,13,0,0,3,3,3,3,3,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:10:00
11310,11310,11310,11309,4100,189,511,411,189,189,384,384,189,377,0,189,189,100,4100,0,0,189,0,511,49,0,29,29,0,0,0,7,0,0,4,3,4,5,5,2,2,2,1,0,0,0,0,0,0,0,51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:12:00
11230,11230,11229,11230,4062,196,435,396,196,196,374,374,196,369,0,196,196,39,4062,0,0,196,0,435,39,0,30,30,0,0,0,5,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:14:00
11274,11274,11275,11274,4085,195,451,406,195,195,380,380,195,371,0,195,195,45,4085,0,0,195,0,451,45,0,28,28,0,0,0,9,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:16:00
11316,11316,11317,11316,4097,179,445,394,179,179,385,385,179,379,0,179,179,51,4097,0,0,179,0,445,51,0,27,27,0,0,0,6,0,0,3,3,3,3,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:18:00
11233,11233,11236,11233,4070,184,462,411,184,184,378,378,184,365,0,184,185,51,4070,0,0,184,0,462,51,0,31,31,0,0,0,13,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:20:00
7532,7532,7527,7532,2089,1663,962,593,953,953,254,254,555,243,480,202,184,690,2840,650,573,953,406,962,39,204,26,26,135,80,139,10,62,0,3,3,3,3,3,2,2,2,3,0,0,0,0,0,3,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-11-02 12:22:00
2803,2803,2801,2803,0,5308,1821,949,1898,1899,128,128,976,119,2251,164,164,1690,1734,1634,802,1787,184,1821,56,275,26,26,191,0,4,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:24:00
1032,1032,1031,1032,0,2890,198,148,325,324,145,145,174,133,2687,174,174,50,151,0,0,174,0,198,50,137,28,28,8,0,0,11,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:26:00
1026,1026,1026,1026,0,2830,225,172,314,314,137,137,166,128,2660,166,166,53,148,0,0,166,0,225,53,146,30,30,7,0,0,9,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:28:00
1053,1053,1054,1053,0,2843,186,140,310,310,152,152,161,140,2682,161,161,46,149,0,0,161,0,186,46,149,28,28,7,0,0,12,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:30:00
1064,1064,1063,1064,0,1685,209,153,423,423,138,138,246,129,1316,158,158,56,265,0,0,334,0,209,56,223,27,27,14,0,0,9,0,112,3,3,3,3,3,2,2,2,0,40,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,20,0,2023-11-02 12:32:00
1225,1225,1225,1225,0,208,281,211,208,208,194,194,208,174,0,208,208,70,0,0,0,208,0,281,70,0,38,38,0,0,0,17,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:34:00
953,953,953,953,0,159,220,170,159,159,145,145,159,132,0,159,159,50,0,0,0,159,0,220,50,0,30,30,0,0,0,12,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:36:00
963,963,963,963,0,174,211,161,174,174,141,141,174,131,0,174,174,50,0,0,0,174,0,211,50,0,28,28,0,0,0,10,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:38:00
940,940,940,940,0,169,201,152,169,169,137,137,169,130,0,169,169,49,0,0,0,169,0,201,49,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:40:00
965,965,965,965,0,163,198,151,163,163,152,152,163,139,0,163,163,47,0,0,0,163,0,198,47,0,27,27,0,0,0,13,0,0,3,3,3,3,3,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:42:00
914,914,914,914,0,158,196,150,158,158,129,129,158,123,0,158,158,46,0,0,0,158,0,196,46,0,31,31,0,0,0,6,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:44:00
944,944,944,944,0,166,225,171,166,166,141,141,166,130,0,166,166,54,0,0,0,166,0,225,54,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 12:46:00
