parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
6062,6082,6062,6062,2026,100,636,100,221,2026,415,100,230,204,191,100,100,636,415,29,29,100,5,5,5,5,5,39,2,2,2,26,26,0,2023-12-30 03:40:00,0
5885,5885,5885,5885,2027,94,471,94,213,2027,258,94,224,199,194,94,94,471,258,34,34,94,10,10,10,10,10,15,2,2,2,25,25,0,2023-12-30 03:42:00,0
6101,6100,6100,6100,2034,92,684,91,220,2034,464,91,241,195,185,91,91,684,464,30,30,91,6,6,6,6,5,30,2,2,2,46,46,1,2023-12-30 03:44:00,0
6063,6065,6065,6065,2033,90,649,91,215,2033,434,91,229,198,189,91,91,649,434,29,29,91,5,5,5,5,5,27,2,2,2,31,31,0,2023-12-30 03:46:00,0
6049,6068,6049,6049,2030,96,613,96,215,2030,398,96,228,195,183,96,96,613,398,30,30,96,6,6,6,6,5,36,2,2,2,33,33,1,2023-12-30 03:48:00,0
6043,6043,6043,6043,2041,95,622,95,223,2041,399,95,232,204,194,95,95,622,399,34,34,95,10,10,10,10,10,30,2,2,2,28,28,0,2023-12-30 03:50:00,0
6051,6051,6051,6051,2026,94,628,94,214,2026,414,94,224,188,181,94,94,628,414,29,29,94,5,5,5,5,5,21,2,2,2,36,36,0,2023-12-30 03:52:00,0
6116,6116,6116,6116,2042,97,752,97,216,2042,536,97,221,197,188,97,97,752,485,31,31,97,7,7,6,6,5,27,2,2,2,24,24,1,2023-12-30 03:54:00,52
6095,6114,6094,6094,2035,101,666,101,220,2035,446,101,224,195,188,101,101,666,446,29,29,101,5,5,5,5,5,21,2,2,2,29,29,0,2023-12-30 03:56:00,0
6093,6094,6094,6094,2034,89,668,89,228,2034,440,89,234,204,192,89,89,668,440,34,34,89,10,10,10,10,10,36,2,2,2,30,30,0,2023-12-30 03:58:00,0
5966,5966,5966,5966,2015,87,705,87,217,2015,488,87,228,196,187,87,87,705,488,30,30,87,6,6,6,6,5,27,2,2,2,32,32,1,2023-12-30 04:00:00,0
5963,5959,5962,5962,2017,93,570,93,213,2017,357,93,231,201,188,93,93,570,357,29,29,93,5,5,5,5,5,39,2,2,2,30,30,0,2023-12-30 04:02:00,0
6048,6049,6049,6049,2036,97,620,97,214,2036,406,97,231,208,199,97,97,620,406,29,29,97,5,5,5,5,5,27,2,2,2,23,23,0,2023-12-30 04:04:00,0
6023,6022,6022,6022,2033,94,612,89,214,2034,398,89,215,184,173,89,88,612,398,35,35,88,11,11,11,11,10,33,2,2,2,31,31,1,2023-12-30 04:06:00,2
6084,6084,6084,6084,2037,99,672,99,221,2037,451,99,228,193,186,99,99,672,451,29,29,99,5,5,5,5,5,21,2,2,2,35,35,0,2023-12-30 04:08:00,0
6057,6058,6058,6058,2033,96,637,96,208,2033,429,96,234,203,190,96,96,637,429,30,30,96,6,6,6,6,5,39,2,2,2,31,31,1,2023-12-30 04:10:00,0
6069,6068,6068,6068,2039,84,653,84,213,2039,440,84,228,201,192,84,84,653,440,29,29,84,5,5,5,5,5,27,2,2,2,27,27,0,2023-12-30 04:12:00,0
6097,6097,6097,6097,2035,92,680,91,225,2035,455,91,231,193,187,91,91,680,455,34,34,91,10,10,10,10,10,18,2,2,2,38,38,0,2023-12-30 04:14:00,0
6138,6139,6139,6139,2037,103,723,104,224,2037,499,104,228,194,183,104,104,723,499,29,29,104,5,5,5,5,5,33,2,2,2,34,34,0,2023-12-30 04:16:00,0
6116,6116,6116,6116,2035,93,675,93,217,2035,458,93,235,192,183,93,93,675,458,30,30,93,6,6,6,6,5,27,2,2,2,43,43,1,2023-12-30 04:18:00,0
6060,6059,6059,6059,2039,78,656,78,219,2039,437,78,229,197,190,78,78,656,437,29,29,78,5,5,5,5,5,21,2,2,2,32,32,0,2023-12-30 04:20:00,0
5963,5983,5964,5964,2006,93,622,93,222,2006,400,93,226,197,188,93,93,622,400,35,35,93,11,11,11,11,10,27,2,2,2,29,29,1,2023-12-30 04:22:00,0
6054,6072,6053,6053,2037,95,608,95,222,2037,386,95,232,195,186,95,95,608,386,29,29,95,5,5,5,5,5,27,2,2,2,37,37,0,2023-12-30 04:24:00,0
6077,6077,6077,6077,2034,88,675,88,221,2034,454,88,204,184,181,88,88,675,454,29,29,88,5,5,5,5,5,9,2,2,2,20,20,0,2023-12-30 04:26:00,0
6053,6053,6053,6053,2033,81,639,81,214,2033,425,81,221,194,183,81,81,639,425,30,30,81,6,6,6,6,5,33,2,2,2,27,27,1,2023-12-30 04:28:00,0
6093,6092,6092,6092,2033,94,679,94,220,2033,459,94,238,204,187,94,94,679,459,34,34,94,10,10,10,10,10,51,2,2,2,34,34,0,2023-12-30 04:30:00,0
6005,6007,6007,6007,2034,85,577,85,221,2034,356,85,241,214,200,85,85,577,356,29,29,85,5,5,5,5,5,42,2,2,2,27,27,0,2023-12-30 04:32:00,0
6038,6037,6037,6037,2034,95,593,95,214,2034,379,95,245,207,193,95,95,593,379,30,30,95,6,6,6,6,5,42,2,2,2,38,38,1,2023-12-30 04:34:00,0
5994,5992,5992,5992,2037,93,578,93,222,2037,356,93,210,188,182,93,93,578,356,34,34,93,10,10,10,10,10,18,2,2,2,22,22,0,2023-12-30 04:36:00,0
5941,5935,5935,5935,2030,90,530,90,220,2030,309,90,221,199,192,90,90,530,310,29,29,90,5,5,5,5,5,21,2,2,2,22,22,0,2023-12-30 04:38:00,0
6059,6067,6067,6067,2041,89,628,89,217,2041,412,89,242,208,197,89,89,628,411,30,30,89,6,6,6,6,5,33,2,2,2,34,34,1,2023-12-30 04:40:00,0
5875,5876,5876,5876,2023,87,493,87,223,2023,270,87,227,197,186,87,87,493,270,29,29,87,5,5,5,5,5,33,2,2,2,30,30,0,2023-12-30 04:42:00,0
6065,6104,6065,6065,2012,96,682,96,216,2012,466,96,235,198,188,96,96,682,466,35,35,96,11,11,11,11,10,30,2,2,2,37,37,1,2023-12-30 04:44:00,0
6127,6127,6127,6127,2032,109,682,109,205,2032,477,109,228,199,181,109,109,682,477,29,29,109,5,5,5,5,5,54,2,2,2,29,29,0,2023-12-30 04:46:00,0
6092,6091,6091,6091,2036,89,666,89,219,2036,447,89,239,208,192,89,89,666,447,29,29,89,5,5,5,5,5,48,2,2,2,31,31,0,2023-12-30 04:48:00,0
6123,6123,6123,6123,2030,89,696,89,213,2030,483,89,230,200,191,89,89,696,483,30,30,89,6,6,6,6,5,27,2,2,2,30,30,1,2023-12-30 04:50:00,0
6032,6032,6032,6032,2029,96,622,96,215,2029,407,96,237,197,184,96,96,622,407,34,34,96,10,10,10,10,10,39,2,2,2,40,40,0,2023-12-30 04:52:00,0
6036,6036,6036,6036,2036,86,616,86,211,2036,405,86,227,196,186,86,86,616,405,29,29,86,5,5,5,5,5,30,2,2,2,31,31,0,2023-12-30 04:54:00,0
6074,6092,6073,6073,2034,95,629,95,215,2034,414,95,233,207,189,95,95,629,414,30,30,95,6,6,6,6,5,54,2,2,2,26,26,1,2023-12-30 04:56:00,0
6026,6047,6028,6028,2038,87,588,87,218,2038,370,87,229,200,188,87,87,588,370,34,34,87,10,10,10,10,10,36,2,2,2,29,29,0,2023-12-30 04:58:00,0
6041,6058,6039,6039,2033,89,632,89,222,2033,410,89,226,198,189,89,89,632,410,29,29,89,5,5,5,5,5,27,2,2,2,28,28,0,2023-12-30 05:00:00,0
5963,5964,5965,5965,2026,102,559,102,219,2026,340,102,231,193,186,102,102,559,340,30,30,102,6,6,6,6,5,21,2,2,2,38,38,1,2023-12-30 05:02:00,0
6010,6009,6009,6009,2034,94,606,94,211,2034,395,94,224,197,188,94,94,606,395,29,29,94,5,5,5,5,5,27,2,2,2,27,27,0,2023-12-30 05:04:00,0
5989,5989,5989,5989,2022,97,589,97,226,2022,363,97,236,204,190,97,97,589,363,35,35,97,11,11,11,11,10,42,2,2,2,32,32,1,2023-12-30 05:06:00,0
6019,6020,6020,6020,2039,85,607,85,229,2039,378,85,229,184,177,85,85,607,378,30,30,85,5,5,5,5,5,21,2,2,2,45,45,0,2023-12-30 05:08:00,2
6064,6063,6063,6063,2029,90,643,90,212,2029,431,90,230,196,192,90,90,643,431,29,29,90,5,5,5,5,5,12,2,2,2,34,34,0,2023-12-30 05:10:00,0
6089,6089,6089,6089,2040,89,643,89,213,2040,430,89,243,201,191,89,89,643,430,29,29,89,6,6,6,6,5,30,2,2,2,42,42,1,2023-12-30 05:12:00,0
6039,6040,6040,6040,2035,92,734,92,216,2035,518,92,231,200,189,92,92,734,518,35,35,92,10,10,10,10,10,33,2,2,2,31,31,0,2023-12-30 05:14:00,0
6094,6094,6094,6094,2037,87,675,87,212,2037,463,87,232,205,188,87,87,675,463,29,29,87,5,5,5,5,5,51,2,2,2,27,27,0,2023-12-30 05:16:00,0
6132,6132,6132,6132,2036,92,696,92,220,2036,476,92,246,211,194,92,92,696,476,30,30,92,6,6,6,6,5,51,2,2,2,35,35,1,2023-12-30 05:18:00,0
6073,6073,6073,6073,2035,96,649,96,216,2035,433,96,244,204,190,96,96,649,433,34,34,96,10,10,10,10,10,42,2,2,2,40,40,0,2023-12-30 05:20:00,0
5960,5960,5960,5960,2012,97,591,97,212,2012,379,97,240,200,195,97,97,591,379,29,29,97,5,5,5,5,5,15,2,2,2,40,40,0,2023-12-30 05:22:00,0
5968,5967,5967,5967,2032,83,673,83,206,2032,467,83,232,201,185,83,83,673,467,30,30,83,6,6,6,6,5,48,2,2,2,31,31,1,2023-12-30 05:24:00,0
6129,6130,6130,6130,2035,98,694,98,214,2035,480,98,235,204,191,98,98,694,480,29,29,98,5,5,5,5,5,39,2,2,2,31,31,0,2023-12-30 05:26:00,0
5941,5941,5941,5941,2021,97,568,97,225,2021,343,97,221,199,188,97,97,568,343,34,34,97,11,11,11,11,10,33,2,2,2,22,22,1,2023-12-30 05:28:00,0
6062,6061,6061,6061,2040,92,642,92,205,2040,437,92,236,202,190,92,92,642,437,29,29,92,5,5,5,5,5,36,2,2,2,34,34,0,2023-12-30 05:30:00,0
5984,5985,5985,5985,2034,82,580,82,220,2034,360,82,226,197,183,82,82,580,360,29,29,82,5,5,5,5,5,42,2,2,2,29,29,0,2023-12-30 05:32:00,0
6040,6040,6040,6040,2037,91,617,91,213,2037,404,91,228,196,191,91,91,617,404,30,30,91,6,6,6,6,5,15,2,2,2,32,32,1,2023-12-30 05:34:00,0
5984,5983,5983,5983,2031,94,572,94,219,2031,353,94,226,196,190,94,94,572,353,34,34,94,10,10,10,10,10,18,2,2,2,30,30,0,2023-12-30 05:36:00,0
5948,5942,5942,5942,2035,79,520,79,215,2035,305,79,228,200,193,79,79,520,305,29,29,79,5,5,5,5,5,21,2,2,2,28,28,0,2023-12-30 05:38:00,0
6040,6047,6047,6047,2031,92,614,92,218,2031,396,92,223,193,186,92,92,614,396,30,30,92,6,6,6,6,5,21,2,2,2,30,30,1,2023-12-30 05:40:00,0
5836,5835,5835,5835,2022,88,471,88,223,2022,248,88,211,192,191,88,88,471,248,34,34,88,10,10,10,10,10,3,2,2,2,19,19,0,2023-12-30 05:42:00,0
5961,5962,5962,5962,2037,90,669,90,316,2037,353,90,226,199,187,90,90,669,353,133,133,90,5,5,5,5,5,36,2,2,2,27,27,0,2023-12-30 05:44:00,276
6102,6101,6101,6101,2029,85,765,85,307,2029,458,85,231,203,193,85,85,765,458,111,111,85,6,6,6,6,5,30,2,2,2,28,28,1,2023-12-30 05:46:00,165
6057,6058,6058,6058,2038,93,691,93,266,2038,425,93,228,195,182,93,93,691,425,91,91,93,5,5,5,5,5,39,2,2,2,33,33,0,2023-12-30 05:48:00,124
5949,5969,5949,5949,2016,90,666,90,286,2016,380,90,221,194,185,90,90,666,380,98,98,90,11,11,11,11,10,27,2,2,2,27,27,1,2023-12-30 05:50:00,126
6095,6094,6094,6094,2029,93,755,93,265,2029,490,93,227,196,185,93,93,755,490,83,83,93,5,5,5,5,5,33,2,2,2,31,31,0,2023-12-30 05:52:00,108
6066,6066,6066,6066,2030,101,752,101,258,2030,494,101,215,192,180,101,101,752,443,79,79,101,6,6,5,5,5,36,2,2,2,23,23,0,2023-12-30 05:54:00,150
5991,5992,5992,5992,2035,94,578,94,219,2035,359,94,223,197,188,94,94,578,359,30,30,94,6,6,6,6,5,27,2,2,2,26,26,1,2023-12-30 05:56:00,0
6089,6089,6089,6089,2035,88,642,88,209,2035,433,88,251,212,198,88,88,642,433,34,34,88,10,10,10,10,10,42,2,2,2,39,39,0,2023-12-30 05:58:00,0
6047,6047,6047,6047,2039,96,631,96,221,2039,410,96,230,203,194,96,96,631,410,29,29,96,5,5,5,5,5,27,2,2,2,27,27,0,2023-12-30 06:00:00,0
5874,5872,5874,5874,2008,94,519,94,214,2008,305,94,205,189,180,94,94,519,305,30,30,94,6,6,6,6,5,27,2,2,2,16,16,1,2023-12-30 06:02:00,0
6037,6036,6036,6036,2024,97,637,97,225,2024,412,97,235,202,191,97,97,637,412,34,34,97,10,10,10,10,10,33,2,2,2,33,33,0,2023-12-30 06:04:00,0
6134,6134,6134,6134,2034,82,716,82,219,2034,497,82,236,200,189,82,82,716,497,29,29,82,5,5,5,5,5,33,2,2,2,36,36,0,2023-12-30 06:06:00,0
6035,6033,6033,6033,2035,89,631,89,215,2035,416,89,215,188,176,89,89,631,416,30,30,89,6,6,6,6,5,36,2,2,2,27,27,1,2023-12-30 06:08:00,0
6105,6126,6106,6106,2040,104,658,104,212,2040,446,104,241,197,188,104,104,658,446,29,29,104,5,5,5,5,5,27,2,2,2,44,44,0,2023-12-30 06:10:00,0
6050,6051,6051,6051,2038,98,625,98,214,2038,411,98,222,193,178,98,97,625,411,35,35,98,11,11,11,11,10,45,2,2,2,29,29,1,2023-12-30 06:12:00,0
6025,6023,6023,6023,2021,89,646,89,207,2021,439,89,235,194,183,89,90,646,439,29,29,89,5,5,5,5,5,33,2,2,2,41,41,0,2023-12-30 06:14:00,0
6064,6067,6067,6067,2043,91,632,91,225,2043,407,91,230,193,184,91,91,632,407,29,29,91,5,5,5,5,5,27,2,2,2,37,37,0,2023-12-30 06:16:00,0
6054,6055,6054,6054,2034,88,631,88,214,2034,417,88,243,202,194,88,88,631,417,30,30,88,6,6,6,6,5,24,2,2,2,41,41,1,2023-12-30 06:18:00,0
6141,6141,6141,6141,2042,108,666,108,217,2042,449,108,263,208,193,108,108,666,449,34,34,108,10,10,10,10,10,45,2,2,2,55,55,0,2023-12-30 06:20:00,0
5995,5995,5995,5995,2023,87,589,87,215,2023,374,87,234,199,191,87,87,589,374,29,29,87,5,5,5,5,5,24,2,2,2,35,35,0,2023-12-30 06:22:00,0
6050,6050,6050,6050,2037,89,617,89,214,2037,403,89,231,203,192,89,89,617,403,30,30,89,6,6,6,6,5,33,2,2,2,28,28,1,2023-12-30 06:24:00,0
6014,6032,6013,6013,2042,95,599,95,221,2042,378,95,223,196,187,95,95,599,378,29,29,95,5,5,5,5,5,27,2,2,2,27,27,0,2023-12-30 06:26:00,0
6061,6062,6062,6062,2035,90,632,90,219,2035,413,90,249,201,195,90,90,632,413,34,34,90,10,10,10,10,10,18,2,2,2,48,48,0,2023-12-30 06:28:00,0
6005,6006,6005,6005,2038,92,586,92,224,2038,362,92,231,206,194,92,92,586,362,30,30,92,6,6,6,6,5,36,2,2,2,25,25,1,2023-12-30 06:30:00,0
6074,6074,6073,6073,2037,99,635,99,224,2037,411,99,232,193,182,99,99,635,411,29,29,99,5,5,5,5,5,33,2,2,2,39,39,0,2023-12-30 06:32:00,0
6066,6067,6067,6067,2037,93,635,93,225,2037,410,93,254,203,194,93,93,635,410,35,35,93,11,11,11,11,10,27,2,2,2,51,51,1,2023-12-30 06:34:00,0
6035,6054,6034,6034,2020,89,634,89,220,2020,414,89,241,214,199,89,89,634,414,29,29,89,5,5,5,5,5,45,2,2,2,27,27,0,2023-12-30 06:36:00,0
5922,5918,5918,5918,2035,92,514,92,215,2035,299,92,224,196,192,92,92,514,299,29,29,92,5,5,5,5,5,12,2,2,2,28,28,0,2023-12-30 06:38:00,0
5990,5986,5986,5986,2042,93,561,93,211,2042,349,93,209,185,179,93,93,561,350,30,30,93,6,6,6,6,5,18,2,2,2,24,24,1,2023-12-30 06:40:00,0
6062,6071,6071,6071,2019,84,687,84,220,2019,468,84,227,196,189,84,84,687,467,34,34,84,10,10,10,10,10,21,2,2,2,31,31,0,2023-12-30 06:42:00,0
6081,6081,6081,6081,2035,101,650,101,211,2035,439,101,239,208,195,101,101,650,439,29,29,101,5,5,5,5,5,39,2,2,2,31,31,0,2023-12-30 06:44:00,0
6103,6102,6102,6102,2030,91,704,90,216,2030,488,90,220,192,187,90,90,704,488,30,30,90,6,6,6,6,5,15,2,2,2,28,28,1,2023-12-30 06:46:00,0
6051,6052,6052,6052,2035,92,637,93,211,2035,426,93,222,193,182,93,93,637,426,29,29,93,5,5,5,5,5,33,2,2,2,29,29,0,2023-12-30 06:48:00,0
6093,6093,6093,6093,2033,93,625,93,226,2033,399,93,245,215,198,93,93,625,399,34,34,93,10,10,10,10,10,51,2,2,2,30,30,0,2023-12-30 06:50:00,0
6138,6138,6138,6138,2037,88,746,88,229,2037,517,88,216,186,179,88,88,746,517,30,30,88,6,6,6,6,5,21,2,2,2,30,30,1,2023-12-30 06:52:00,0
6087,6087,6087,6087,2033,90,678,90,213,2033,465,90,229,191,184,90,90,678,465,29,29,90,5,5,5,5,5,21,2,2,2,38,38,0,2023-12-30 06:54:00,0
6150,6150,6150,6150,2025,91,736,91,224,2025,512,91,238,204,189,91,91,736,512,35,35,91,11,11,11,11,10,45,2,2,2,34,34,1,2023-12-30 06:56:00,0
5972,5971,5971,5971,2018,91,613,91,208,2018,405,91,219,197,189,91,91,613,405,29,29,91,5,5,5,5,5,24,2,2,2,22,22,0,2023-12-30 06:58:00,0
6052,6073,6053,6053,2030,94,631,94,224,2030,407,94,234,201,188,94,94,631,407,29,29,94,5,5,5,5,5,39,2,2,2,33,33,0,2023-12-30 07:00:00,0
6039,6035,6038,6038,2012,93,658,93,208,2012,450,93,233,197,193,93,93,658,450,30,30,93,6,6,6,6,5,12,2,2,2,36,36,1,2023-12-30 07:02:00,0
6090,6091,6091,6091,2038,93,660,93,222,2038,438,93,238,203,194,93,93,660,438,34,34,93,10,10,10,10,10,27,2,2,2,35,35,0,2023-12-30 07:04:00,0
6106,6104,6104,6104,2036,87,706,87,226,2036,480,87,231,188,179,87,87,706,480,29,29,87,5,5,5,5,5,27,2,2,2,43,43,0,2023-12-30 07:06:00,0
6126,6127,6127,6127,2032,98,688,98,215,2032,473,98,246,208,195,98,98,688,473,30,30,98,6,6,6,6,5,39,2,2,2,38,38,1,2023-12-30 07:08:00,0
6098,6098,6098,6098,2036,88,695,88,213,2036,482,88,238,202,185,88,88,695,482,29,29,88,5,5,5,5,5,51,2,2,2,36,36,0,2023-12-30 07:10:00,0
6131,6152,6132,6132,2038,98,695,98,219,2038,476,98,229,196,182,98,98,695,476,34,34,98,10,10,10,10,10,42,2,2,2,33,33,0,2023-12-30 07:12:00,0
6100,6100,6099,6099,2030,94,673,94,208,2030,465,94,233,195,179,94,94,673,465,30,30,94,6,6,6,6,5,48,2,2,2,38,38,1,2023-12-30 07:14:00,0
6101,6100,6100,6100,2036,92,682,92,219,2036,463,92,233,194,184,92,92,682,463,29,29,92,5,5,5,5,5,30,2,2,2,39,39,0,2023-12-30 07:16:00,0
6045,6047,6047,6047,2022,98,679,98,213,2022,466,98,218,184,180,98,98,679,466,30,30,98,6,6,6,6,5,12,2,2,2,34,34,1,2023-12-30 07:18:00,0
6055,6055,6055,6055,2036,91,599,91,220,2036,379,91,246,203,196,91,91,599,379,34,34,91,10,10,10,10,10,21,2,2,2,43,43,0,2023-12-30 07:20:00,0
5986,5986,5986,5986,2023,87,598,87,209,2023,389,87,218,185,181,87,87,598,389,29,29,87,5,5,5,5,5,12,2,2,2,33,33,0,2023-12-30 07:22:00,0
6054,6054,6054,6054,2034,97,626,97,227,2034,399,97,232,199,187,97,97,626,399,30,30,97,6,6,6,6,5,36,2,2,2,33,33,1,2023-12-30 07:24:00,0
6079,6078,6078,6078,2038,88,642,88,218,2038,424,88,230,201,191,88,88,642,424,34,34,88,10,10,10,10,10,30,2,2,2,29,29,0,2023-12-30 07:26:00,0
6030,6029,6029,6029,2029,99,613,99,209,2029,404,99,228,197,184,99,99,613,404,29,29,99,5,5,5,5,5,39,2,2,2,31,31,0,2023-12-30 07:28:00,0
6035,6037,6037,6037,2039,86,611,86,214,2039,397,86,225,194,185,86,86,611,397,30,30,86,6,6,6,6,5,27,2,2,2,31,31,1,2023-12-30 07:30:00,0
6066,6066,6066,6066,2034,97,634,97,216,2034,418,97,233,198,186,97,97,634,418,29,29,97,5,5,5,5,5,36,2,2,2,35,35,0,2023-12-30 07:32:00,0
6025,6025,6024,6024,2031,93,610,93,218,2031,392,93,235,202,188,93,93,610,392,34,34,93,10,10,10,10,10,42,2,2,2,33,33,0,2023-12-30 07:34:00,0
6011,6012,6012,6012,2036,91,604,91,211,2036,393,91,226,193,188,91,91,604,393,30,30,91,6,6,6,6,5,15,2,2,2,33,33,1,2023-12-30 07:36:00,0
6023,6022,6022,6022,2037,97,607,97,227,2037,380,97,234,205,199,97,97,607,380,29,29,97,5,5,5,5,5,18,2,2,2,29,29,0,2023-12-30 07:38:00,0
5840,5837,5837,5837,2013,97,489,97,205,2013,284,97,204,179,172,97,97,489,284,29,29,97,6,6,6,6,5,21,2,2,2,25,25,1,2023-12-30 07:40:00,0
5983,5987,5987,5987,2018,80,609,80,214,2018,395,80,244,211,198,80,80,609,395,34,34,80,10,10,10,10,10,39,2,2,2,33,33,0,2023-12-30 07:42:00,0
6087,6087,6087,6087,2036,88,661,88,213,2036,448,88,238,199,190,88,88,661,448,29,29,88,5,5,5,5,5,27,2,2,2,39,39,0,2023-12-30 07:44:00,0
6097,6094,6094,6094,2031,97,686,97,222,2031,464,97,236,193,186,97,97,686,464,30,30,97,6,6,6,6,5,21,2,2,2,43,43,1,2023-12-30 07:46:00,0
6101,6103,6103,6103,2037,86,663,86,196,2037,467,86,232,196,179,86,86,663,467,29,29,86,5,5,5,5,5,51,2,2,2,36,36,0,2023-12-30 07:48:00,0
7156,7156,7156,7156,2282,108,1093,108,249,2282,844,108,251,220,212,108,108,1093,844,37,37,108,10,10,10,10,10,24,3,3,3,31,31,0,2023-12-30 07:50:00,0
6166,6166,6166,6166,2030,101,744,101,218,2030,526,101,236,192,182,101,101,744,526,30,30,101,6,6,6,6,5,30,2,2,2,44,44,1,2023-12-30 07:52:00,0
6172,6171,6171,6171,2034,106,795,106,220,2034,575,106,227,192,187,106,106,795,524,30,30,106,6,6,5,5,5,15,2,2,2,35,35,0,2023-12-30 07:54:00,52
6075,6076,6076,6076,2033,82,674,82,224,2033,450,82,225,197,185,82,82,674,450,34,34,82,10,10,10,10,10,36,2,2,2,28,28,0,2023-12-30 07:56:00,0
6068,6067,6067,6067,2038,98,653,98,214,2038,439,98,236,202,190,98,98,653,439,30,30,98,6,6,6,6,5,36,2,2,2,34,34,1,2023-12-30 07:58:00,0
6004,6005,6005,6005,2028,98,595,98,214,2028,381,98,219,196,183,98,98,595,381,29,29,98,5,5,5,5,5,39,2,2,2,23,23,0,2023-12-30 08:00:00,0
5838,5837,5838,5838,2010,92,481,92,213,2010,268,92,214,195,187,92,92,481,268,30,30,92,6,6,6,6,5,24,2,2,2,19,19,1,2023-12-30 08:02:00,0
5998,5998,5998,5998,2036,92,590,92,216,2036,374,92,233,199,188,92,92,590,374,34,34,92,10,10,10,10,10,33,2,2,2,34,34,0,2023-12-30 08:04:00,0
6031,6031,6031,6031,2032,95,599,95,209,2032,390,95,233,192,185,95,95,599,390,29,29,95,5,5,5,5,5,21,2,2,2,41,41,0,2023-12-30 08:06:00,0
6038,6037,6037,6037,2031,94,645,94,219,2031,426,94,235,198,194,94,94,645,426,29,29,94,5,5,5,5,5,12,2,2,2,37,37,0,2023-12-30 08:08:00,0
6051,6052,6052,6052,2022,86,668,86,212,2022,456,86,221,194,188,86,86,668,456,30,30,86,6,6,6,6,5,18,2,2,2,27,27,1,2023-12-30 08:10:00,0
6092,6092,6092,6092,2036,90,677,90,227,2036,450,90,236,200,190,90,90,677,450,34,34,90,10,10,10,10,10,30,2,2,2,36,36,0,2023-12-30 08:12:00,0
6141,6140,6140,6140,2025,97,725,97,209,2025,516,97,242,202,186,97,97,725,516,30,30,97,6,6,6,6,5,48,2,2,2,40,40,1,2023-12-30 08:14:00,0
6223,6223,6223,6223,2036,88,786,88,220,2036,566,88,239,205,188,88,88,786,566,29,29,88,5,5,5,5,5,51,2,2,2,34,34,0,2023-12-30 08:16:00,0
6104,6105,6105,6105,2036,89,682,89,220,2036,462,89,233,200,188,89,89,682,462,29,29,89,5,5,5,5,5,36,2,2,2,33,33,0,2023-12-30 08:18:00,0
6122,6122,6122,6122,2029,89,715,89,213,2029,502,89,236,202,193,89,89,715,502,35,35,89,11,11,11,11,10,27,2,2,2,34,34,1,2023-12-30 08:20:00,0
5951,5951,5951,5951,2018,95,589,95,220,2018,369,95,205,193,185,95,95,589,369,29,29,95,5,5,5,5,5,24,2,2,2,12,12,0,2023-12-30 08:22:00,0
6060,6060,6060,6060,2039,89,655,89,212,2039,443,89,230,206,198,89,89,655,443,30,30,89,6,6,6,6,5,24,2,2,2,24,24,1,2023-12-30 08:24:00,0
6052,6052,6052,6052,2035,98,605,98,231,2035,374,98,248,196,186,98,98,605,374,34,34,98,10,10,10,10,10,30,2,2,2,52,52,0,2023-12-30 08:26:00,0
6022,6022,6022,6022,2029,98,608,98,221,2029,387,98,231,198,187,98,98,608,387,29,29,98,5,5,5,5,5,33,2,2,2,33,33,0,2023-12-30 08:28:00,0
6019,6019,6019,6019,2033,94,697,94,216,2033,481,94,220,191,185,94,94,697,481,29,29,94,5,5,5,5,5,18,2,2,2,29,29,0,2023-12-30 08:30:00,0
6055,6055,6055,6055,2034,95,616,95,207,2034,409,95,228,200,192,95,95,616,409,30,30,95,6,6,6,6,5,24,2,2,2,28,28,1,2023-12-30 08:32:00,0
5972,5972,5972,5972,2015,88,597,88,231,2015,366,88,219,199,188,88,88,597,366,34,34,88,10,10,10,10,10,33,2,2,2,20,20,0,2023-12-30 08:34:00,0
6034,6032,6032,6032,2029,97,621,97,222,2029,399,97,223,197,190,97,97,621,399,30,30,97,6,6,6,6,5,21,2,2,2,26,26,1,2023-12-30 08:36:00,0
5990,5990,5990,5990,2033,83,591,83,221,2033,370,83,219,196,192,83,83,591,370,29,29,83,5,5,5,5,5,12,2,2,2,23,23,0,2023-12-30 08:38:00,0
5911,5912,5912,5912,2032,92,501,92,217,2032,284,92,222,209,200,92,92,501,284,29,29,92,5,5,5,5,5,27,2,2,2,13,13,0,2023-12-30 08:40:00,0
