get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
10433,10433,10433,10432,4092,48,370,266,48,48,267,267,238,48,48,48,104,4092,48,104,370,30,30,29,6,6,6,6,6,2,2,2,2023-11-10 22:38:00,0
10427,10427,10427,10429,4082,48,388,264,48,48,257,257,238,48,48,48,124,4082,48,124,388,28,28,19,4,4,4,4,4,2,2,2,2023-11-10 22:40:00,0
10380,10380,10380,10380,4071,47,362,262,47,47,257,257,237,47,47,47,100,4071,47,100,362,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 22:42:00,2
10445,10445,10445,10443,4088,48,390,263,48,48,259,259,238,48,48,48,127,4088,48,127,390,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 22:44:00,1
10393,10393,10393,10395,4070,47,372,267,47,47,260,260,238,47,47,47,105,4070,47,105,372,31,31,21,7,7,7,7,7,2,2,2,2023-11-10 22:46:00,1
10432,10432,10432,10431,4102,48,452,264,48,48,258,258,238,48,48,48,188,4102,48,188,452,27,27,18,3,3,3,3,3,2,2,2,2023-11-10 22:48:00,4
10324,10324,10324,10324,4048,48,365,261,48,48,261,261,237,48,48,48,104,4048,48,104,365,27,27,24,4,4,4,3,4,2,2,2,2023-11-10 22:50:00,1
10427,10427,10427,10427,4082,48,489,263,48,48,253,253,237,48,48,48,226,4082,48,226,489,27,27,16,3,3,3,3,3,2,2,2,2023-11-10 22:52:00,0
10428,10428,10428,10428,4083,48,384,267,48,48,259,259,238,48,48,48,117,4083,48,117,384,31,31,20,7,7,7,6,7,2,2,2,2023-11-10 22:54:00,2
10348,10348,10348,10349,4060,48,355,261,48,48,254,254,237,48,48,48,94,4060,48,94,355,27,27,16,3,3,3,3,3,2,2,2,2023-11-10 22:56:00,1
10418,10418,10418,10417,4077,48,375,264,48,48,264,264,239,48,48,48,111,4077,48,111,375,28,28,25,4,4,4,4,4,2,2,2,2023-11-10 22:58:00,0
10482,10482,10482,10481,4117,48,373,265,48,48,262,262,238,48,48,48,108,4117,48,108,373,27,27,24,3,3,3,3,3,2,2,2,2023-11-10 23:00:00,0
10398,10398,10398,10398,4072,48,481,266,48,48,255,255,238,48,48,48,215,4072,48,215,481,31,31,17,7,7,7,7,7,2,2,2,2023-11-10 23:02:00,2
10429,10429,10429,10429,4089,48,387,264,48,48,257,257,238,48,48,48,123,4089,48,123,387,28,28,19,3,3,3,3,3,2,2,2,2023-11-10 23:04:00,2
10418,10418,10418,10421,4097,47,351,265,47,47,263,262,238,47,47,47,86,4097,47,86,351,28,28,24,4,4,4,3,4,2,2,2,2023-11-10 23:06:00,1
10423,10423,10423,10421,4092,48,465,266,48,48,261,262,238,48,48,48,199,4092,48,199,465,30,30,24,6,6,6,6,6,2,2,2,2023-11-10 23:08:00,0
10459,10459,10459,10458,4111,48,361,264,48,48,262,262,238,48,48,48,97,4111,48,97,361,27,27,23,3,3,3,3,3,2,2,2,2023-11-10 23:10:00,1
10211,10211,10211,10214,4070,48,451,264,48,48,249,249,236,48,48,48,187,4070,48,187,451,28,28,13,4,4,4,3,4,2,2,2,2023-11-10 23:12:00,5
10137,10137,10137,10136,4045,47,359,260,47,47,242,242,236,47,47,47,99,4045,47,99,359,26,26,5,3,3,3,3,3,2,2,2,2023-11-10 23:14:00,13
10138,10138,10138,10140,4043,47,369,276,47,47,246,246,236,47,47,47,93,4043,47,93,369,44,44,10,7,7,7,7,7,2,2,2,2023-11-10 23:16:00,45
10241,10241,10241,10241,4067,47,359,263,47,47,248,248,236,47,47,48,96,4067,47,96,359,27,27,12,3,3,3,3,3,2,2,2,2023-11-10 23:18:00,6
10330,10330,10330,10327,4094,48,366,264,48,48,258,258,238,48,48,47,102,4094,48,102,366,28,28,19,4,4,4,4,4,2,2,2,2023-11-10 23:20:00,3
10399,10399,10399,10399,4074,48,375,263,48,48,258,258,238,48,48,48,112,4074,48,112,375,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 23:22:00,2
10407,10407,10407,10406,4084,48,369,267,48,48,261,261,236,48,48,48,102,4084,48,102,369,31,31,25,7,7,7,6,7,2,2,2,2023-11-10 23:24:00,1
10404,10404,10404,10404,4088,48,358,262,48,48,254,254,239,48,48,48,96,4088,48,96,358,27,27,14,3,3,3,3,3,2,2,2,2023-11-10 23:26:00,1
10355,10355,10355,10356,4055,48,466,262,48,48,258,258,237,48,48,48,204,4055,48,204,466,28,28,20,4,4,4,3,4,2,2,2,2023-11-10 23:28:00,4
10397,10397,10397,10397,4075,48,371,263,48,48,257,257,238,48,48,48,108,4075,48,108,371,27,27,19,3,3,3,3,3,2,2,2,2023-11-10 23:30:00,0
10406,10406,10406,10406,4079,48,483,267,48,48,251,251,236,48,48,48,216,4079,48,216,483,31,31,15,7,7,7,7,7,2,2,2,2023-11-10 23:32:00,0
10477,10477,10477,10477,4110,48,3291,263,48,48,260,260,239,48,48,48,3028,4110,48,3028,3291,27,27,21,3,3,3,3,3,2,2,2,2023-11-10 23:34:00,0
10463,10463,10463,10463,4092,48,5303,263,48,48,259,259,238,48,48,48,5040,4092,48,5040,5303,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 23:36:00,1
10410,10410,10410,10410,4074,48,484,267,48,48,264,264,239,48,48,48,217,4074,48,217,484,31,31,23,7,7,7,7,7,2,2,2,2023-11-10 23:38:00,2
10352,10352,10352,10351,4058,48,371,261,48,48,262,262,235,48,48,48,110,4058,48,110,371,27,27,27,3,3,3,3,3,2,2,2,2023-11-10 23:40:00,0
10384,10384,10384,10385,4063,47,483,263,47,47,255,255,237,47,47,47,220,4063,47,220,483,28,28,18,4,4,4,3,4,2,2,2,2023-11-10 23:42:00,3
10393,10393,10393,10393,4065,48,384,265,48,48,258,258,236,48,48,48,119,4065,48,119,384,31,30,22,3,3,3,3,3,2,2,2,2023-11-10 23:44:00,7
10370,10370,10370,10371,4069,48,363,268,48,48,256,256,238,48,48,48,95,4069,48,95,363,32,33,18,7,7,7,6,7,2,2,2,2023-11-10 23:46:00,6
10392,10392,10392,10390,4070,47,363,262,47,47,266,266,236,47,47,47,101,4070,47,101,363,27,27,30,3,3,3,3,3,2,2,2,2023-11-10 23:48:00,0
10396,10396,10396,10396,4067,47,365,263,47,47,272,272,237,47,47,47,102,4067,47,102,365,28,28,35,4,4,4,4,4,2,2,2,2023-11-10 23:50:00,2
10422,10422,10422,10424,4083,48,471,262,48,48,263,263,238,48,48,48,209,4083,48,209,471,27,27,25,3,3,3,3,3,2,2,2,2023-11-10 23:52:00,4
10423,10423,10423,10421,4084,48,384,267,48,48,256,256,238,48,48,48,117,4084,48,117,384,31,31,18,7,7,7,7,7,2,2,2,2023-11-10 23:54:00,0
10416,10416,10416,10416,4085,47,367,263,47,47,257,257,237,47,47,47,104,4085,47,104,367,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 23:56:00,0
10438,10438,10438,10439,4089,48,479,264,48,48,263,263,239,48,48,48,215,4089,48,215,479,28,28,23,4,4,4,3,4,2,2,2,2023-11-10 23:58:00,2
10378,10378,10378,10378,4071,48,361,266,48,48,256,256,238,48,48,48,95,4071,48,95,361,30,30,18,6,6,6,6,6,2,2,2,2023-11-11 00:00:00,4
10462,10462,10462,10461,4109,48,360,263,48,48,273,273,238,48,48,48,97,4109,48,97,360,27,27,34,3,3,3,3,3,2,2,2,2023-11-11 00:02:00,1
10302,10302,10302,10302,4044,48,360,262,48,48,252,252,235,48,48,48,98,4044,48,98,360,28,28,17,4,4,4,3,4,2,2,2,2023-11-11 00:04:00,1
10433,10433,10433,10434,4088,48,386,263,48,48,251,251,238,48,48,48,123,4088,48,123,386,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 00:06:00,2
10409,10409,10409,10408,4090,48,460,268,48,48,249,249,238,48,48,48,192,4090,48,192,460,31,31,11,7,7,7,7,7,2,2,2,2023-11-11 00:08:00,0
10372,10372,10372,10372,4071,48,354,261,48,48,252,252,237,48,48,48,93,4071,48,93,354,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:10:00,1
10428,10428,10428,10431,4103,48,443,266,48,48,262,262,239,48,48,48,177,4103,48,177,443,28,28,23,4,4,4,4,4,2,2,2,2023-11-11 00:12:00,0
10416,10416,10416,10414,4082,48,379,262,48,48,251,251,237,48,48,48,117,4082,48,117,379,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:14:00,2
10451,10451,10451,10450,4107,48,367,269,48,48,259,259,238,48,48,48,98,4107,48,98,367,31,31,20,7,7,7,6,7,2,2,2,2023-11-11 00:16:00,2
10434,10434,10434,10434,4090,48,439,264,48,48,255,255,238,48,48,48,175,4090,48,124,439,28,28,17,3,4,4,3,3,2,2,2,2023-11-11 00:18:00,52
10430,10430,10430,10430,4085,48,374,263,48,48,266,266,238,48,48,48,111,4085,48,111,374,28,28,28,4,4,4,3,4,2,2,2,2023-11-11 00:20:00,1
10385,10385,10385,10386,4057,47,385,262,47,47,265,265,236,47,47,47,123,4057,47,123,385,27,27,29,3,3,3,3,3,2,2,2,2023-11-11 00:22:00,2
10453,10453,10453,10453,4102,48,375,267,48,48,263,263,238,48,48,48,108,4102,48,108,375,31,31,25,7,7,7,7,7,2,2,2,2023-11-11 00:24:00,0
10364,10364,10364,10364,4055,48,370,262,48,48,253,253,236,48,48,48,108,4055,48,108,370,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 00:26:00,2
10329,10329,10329,10329,4050,46,474,261,46,46,256,256,236,46,46,46,213,4050,46,213,474,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 00:28:00,4
10377,10377,10377,10376,4073,47,361,265,47,47,255,255,237,47,47,47,96,4073,47,96,361,31,31,17,7,7,7,7,7,2,2,2,2023-11-11 00:30:00,1
10428,10428,10428,10428,4094,48,473,264,48,48,256,256,237,48,48,48,209,4094,48,209,473,27,27,19,3,3,3,3,3,2,2,2,2023-11-11 00:32:00,0
10385,10385,10385,10385,4070,48,369,263,48,48,262,262,238,48,48,48,106,4070,48,106,369,28,28,24,4,4,4,3,4,2,2,2,2023-11-11 00:34:00,1
10380,10380,10380,10382,4066,48,370,261,48,48,260,260,236,48,48,48,109,4066,48,109,370,27,27,24,3,3,3,3,3,2,2,2,2023-11-11 00:36:00,0
10402,10402,10402,10402,4074,48,477,267,48,48,260,260,239,48,48,48,210,4074,48,210,477,31,31,21,7,7,7,6,7,2,2,2,2023-11-11 00:38:00,1
10395,10395,10394,10394,4074,48,358,262,48,48,266,266,236,48,48,48,96,4074,48,96,358,27,27,27,3,3,3,3,3,2,2,2,2023-11-11 00:40:00,5
10427,10427,10427,10428,4077,48,397,264,48,48,257,257,238,48,48,48,133,4077,48,133,397,28,28,19,4,4,4,4,4,2,2,2,2023-11-11 00:42:00,2
10405,10405,10405,10404,4068,48,389,262,48,48,251,251,237,48,48,48,127,4068,48,127,389,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:44:00,2
10466,10466,10466,10465,4120,48,359,268,48,48,262,262,239,48,48,48,91,4120,48,91,359,31,31,23,7,7,7,7,7,2,2,2,2023-11-11 00:46:00,0
10348,10348,10348,10349,4066,48,359,262,48,48,250,250,236,48,48,48,97,4066,48,97,359,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:48:00,2
10406,10406,10406,10405,4082,48,381,264,48,48,257,257,238,48,48,48,117,4082,48,117,381,28,28,19,4,4,4,3,4,2,2,2,2023-11-11 00:50:00,1
10335,10335,10335,10335,4052,48,367,264,48,48,262,262,235,48,48,48,103,4052,48,103,367,30,30,25,6,6,6,6,6,2,2,2,2023-11-11 00:52:00,4
10471,10471,10471,10471,4099,48,392,264,48,48,261,261,239,48,48,48,128,4099,48,128,392,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 00:54:00,0
10397,10397,10397,10398,4077,48,367,264,48,48,261,261,236,48,48,48,103,4077,48,103,367,28,28,24,4,4,4,3,4,2,2,2,2023-11-11 00:56:00,2
10368,10368,10368,10368,4054,47,486,261,47,47,254,254,236,47,47,47,225,4054,47,225,486,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 00:58:00,0
10384,10384,10384,10384,4074,48,362,265,48,48,260,260,238,48,48,48,97,4074,48,97,362,31,31,22,7,7,7,7,7,2,2,2,2023-11-11 01:00:00,0
10379,10379,10378,10380,4064,47,477,263,47,47,255,255,236,47,47,47,214,4064,47,214,477,27,27,19,3,3,3,3,3,2,2,2,2023-11-11 01:02:00,0
10421,10421,10421,10421,4085,48,380,263,48,48,258,258,238,48,48,48,117,4085,48,117,380,28,28,20,4,4,4,4,4,2,2,2,2023-11-11 01:04:00,0
10412,10412,10412,10412,4086,46,367,263,46,46,255,255,238,46,46,46,104,4086,46,104,367,27,27,17,3,3,3,3,3,2,2,2,2023-11-11 01:06:00,0
10360,10360,10360,10359,4073,48,345,267,48,48,252,252,236,48,48,48,78,4073,48,78,345,31,31,16,7,7,7,6,7,2,2,2,2023-11-11 01:08:00,1
10336,10336,10336,10335,4054,48,352,261,48,48,252,252,236,48,48,48,91,4054,48,91,352,27,27,16,3,3,3,3,3,2,2,2,2023-11-11 01:10:00,2
10389,10389,10389,10391,4073,48,465,262,48,48,256,256,238,48,48,48,203,4073,48,203,465,28,28,18,4,4,4,3,4,2,2,2,2023-11-11 01:12:00,1
10427,10427,10427,10425,4087,48,384,263,48,48,260,260,238,48,48,48,121,4087,48,121,384,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 01:14:00,0
10343,10343,10343,10344,4051,48,387,265,48,48,258,258,234,48,48,48,122,4051,48,122,387,31,31,24,7,7,7,7,7,2,2,2,2023-11-11 01:16:00,2
10424,10424,10424,10424,4082,48,490,263,48,48,266,266,239,48,48,48,227,4082,48,227,490,27,27,26,3,3,3,3,3,2,2,2,2023-11-11 01:18:00,1
10413,10413,10413,10413,4096,48,356,264,48,48,256,256,238,48,48,48,92,4096,48,92,356,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 01:20:00,0
10352,10352,10352,10351,4067,48,367,265,48,48,254,254,236,48,48,48,102,4067,48,102,367,31,31,18,7,7,7,7,7,2,2,2,2023-11-11 01:22:00,2
10391,10391,10391,10391,4093,48,349,263,48,48,254,254,238,48,48,48,86,4093,48,86,349,27,27,16,3,3,3,3,3,2,2,2,2023-11-11 01:24:00,0
10376,10376,10376,10376,4070,48,376,263,48,48,255,255,238,48,48,48,113,4070,48,113,376,28,28,17,4,4,4,3,4,2,2,2,2023-11-11 01:26:00,5
10396,10396,10396,10396,4085,48,467,266,48,48,259,259,238,48,48,48,201,4085,48,201,467,30,30,21,3,3,3,3,3,2,2,2,2023-11-11 01:28:00,9
10426,10426,10426,10429,4083,48,385,267,48,48,264,264,237,48,48,48,118,4083,48,118,385,31,31,26,7,7,7,6,7,2,2,2,2023-11-11 01:30:00,4
10423,10423,10423,10420,4083,48,478,263,48,48,263,263,238,48,48,48,215,4083,48,215,478,27,27,25,3,3,3,3,3,2,2,2,2023-11-11 01:32:00,0
10405,10405,10405,10405,4075,48,377,264,48,48,262,262,237,48,48,48,113,4075,48,113,377,28,28,22,4,4,4,4,4,2,2,2,2023-11-11 01:34:00,3
10430,10430,10430,10430,4097,48,363,262,48,48,259,259,237,48,48,48,101,4097,48,101,363,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 01:36:00,0
10392,10392,10392,10393,4070,47,481,267,47,47,256,256,238,47,47,48,214,4070,47,214,481,31,31,18,7,7,7,7,7,2,2,2,2023-11-11 01:38:00,2
10398,10398,10398,10397,4080,47,361,262,47,47,262,262,236,47,47,46,99,4080,47,99,361,27,27,26,3,3,3,3,3,2,2,2,2023-11-11 01:40:00,0
10306,10306,10306,10308,4038,46,481,260,46,46,255,255,236,46,46,46,221,4038,46,221,481,27,27,19,3,3,3,3,3,2,2,2,2023-11-11 01:42:00,0
10418,10418,10418,10416,4088,48,374,264,48,48,250,250,237,48,48,48,110,4088,48,110,374,28,28,13,4,4,4,3,4,2,2,2,2023-11-11 01:44:00,1
10414,10414,10414,10414,4087,48,371,266,48,48,253,253,237,48,48,48,105,4087,48,105,371,30,30,15,6,6,6,6,6,2,2,2,2023-11-11 01:46:00,1
10382,10382,10382,10382,4076,48,355,264,48,48,257,257,238,48,48,48,91,4076,48,91,355,28,28,18,4,4,4,3,4,2,2,2,2023-11-11 01:48:00,2
10416,10416,10416,10416,4087,48,375,263,48,48,254,254,239,48,48,48,112,4087,48,112,375,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 01:50:00,0
10406,10406,10406,10408,4086,48,354,266,48,48,262,262,237,48,48,48,88,4086,48,88,354,31,31,23,7,7,7,7,7,2,2,2,2023-11-11 01:52:00,2
10409,10409,10409,10408,4079,48,372,263,48,48,260,260,238,48,48,48,109,4079,48,109,372,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 01:54:00,0
10448,10448,10448,10448,4102,48,365,266,48,48,258,258,238,48,48,48,99,4102,48,99,365,28,28,20,4,4,4,4,4,2,2,2,2023-11-11 01:56:00,2
10475,10475,10475,10476,4095,48,497,263,48,48,271,271,238,48,48,48,234,4095,48,234,497,27,27,32,3,3,3,3,3,2,2,2,2023-11-11 01:58:00,1
10413,10413,10413,10411,4088,48,374,267,48,48,250,250,238,48,48,48,107,4088,48,107,374,31,31,11,7,7,7,6,7,2,2,2,2023-11-11 02:00:00,2
10406,10406,10406,10408,4074,48,478,262,48,48,262,262,236,48,48,48,216,4074,48,216,478,27,27,25,3,3,3,3,3,2,2,2,2023-11-11 02:02:00,1
10438,10438,10438,10436,4089,48,378,263,48,48,260,260,238,48,48,48,115,4089,48,115,378,27,27,21,3,3,3,3,3,2,2,2,2023-11-11 02:04:00,3
10333,10333,10333,10333,4040,48,394,262,48,48,248,248,236,48,48,48,132,4040,48,132,394,28,28,11,4,4,4,3,4,2,2,2,2023-11-11 02:06:00,2
10442,10442,10442,10444,4108,48,452,268,48,48,259,259,238,48,48,48,184,4108,48,184,452,31,31,21,7,7,7,7,7,2,2,2,2023-11-11 02:08:00,0
10364,10364,10364,10366,4065,48,459,262,48,48,253,253,236,48,48,48,197,4065,48,197,459,27,27,17,3,3,3,3,3,2,2,2,2023-11-11 02:10:00,0
10378,10378,10378,10377,4073,47,455,262,47,47,255,255,238,47,47,47,193,4073,47,193,455,27,27,17,3,3,3,3,3,2,2,2,2023-11-11 02:12:00,0
10381,10381,10381,10378,4075,47,360,263,47,47,253,253,236,47,47,47,97,4075,47,97,360,28,28,17,4,4,4,4,4,2,2,2,2023-11-11 02:14:00,0
10391,10391,10391,10391,4068,47,376,265,47,47,262,262,239,47,47,47,111,4068,47,111,376,30,30,22,6,6,6,6,6,2,2,2,2023-11-11 02:16:00,1
10431,10431,10431,10434,4093,48,530,265,48,48,254,254,237,48,48,48,265,4093,48,214,530,29,29,16,4,5,5,3,4,2,2,2,2023-11-11 02:18:00,54
10338,10338,10338,10336,4051,48,354,261,48,48,253,253,237,48,48,48,93,4051,48,93,354,27,27,16,3,3,3,3,3,2,2,2,2023-11-11 02:20:00,0
10422,10422,10422,10421,4093,47,363,268,47,47,255,255,238,47,47,47,95,4093,47,95,363,31,31,15,7,7,7,6,7,2,2,2,2023-11-11 02:22:00,3
10380,10380,10380,10381,4067,48,371,261,48,48,260,260,236,48,48,48,110,4067,48,110,371,27,27,24,3,3,3,3,3,2,2,2,2023-11-11 02:24:00,0
10379,10379,10379,10378,4071,48,360,264,48,48,253,253,236,48,48,48,96,4071,48,96,360,28,28,16,4,4,4,4,4,2,2,2,2023-11-11 02:26:00,1
10445,10445,10445,10446,4088,48,490,262,48,48,257,257,239,48,48,48,228,4088,48,228,490,27,27,17,3,3,3,3,3,2,2,2,2023-11-11 02:28:00,3
10408,10408,10408,10407,4080,48,376,266,48,48,275,275,236,48,48,48,110,4080,48,110,376,30,30,39,7,7,7,7,7,2,2,2,2023-11-11 02:30:00,0
10408,10408,10408,10408,4081,48,467,263,48,48,258,258,238,48,48,48,204,4081,48,204,467,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 02:32:00,2
10351,10351,10351,10352,4060,48,362,261,48,48,254,254,236,48,48,48,101,4060,48,101,362,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 02:34:00,0
10398,10398,10398,10397,4078,48,370,264,48,48,254,254,238,48,48,48,106,4078,48,106,370,28,28,14,4,4,4,3,4,2,2,2,2023-11-11 02:36:00,3
10413,10413,10413,10415,4079,48,371,266,48,48,267,267,236,48,48,48,105,4079,48,105,371,30,30,29,6,6,6,6,6,2,2,2,2023-11-11 02:38:00,4
10426,10426,10426,10424,4079,48,392,264,48,48,251,251,239,48,48,48,128,4079,48,128,392,29,29,12,4,4,4,3,4,2,2,2,2023-11-11 02:40:00,1
10388,10388,10388,10388,4071,48,372,262,48,48,256,256,238,48,48,48,110,4071,48,110,372,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 02:42:00,0
10447,10447,10447,10447,4103,48,370,268,48,48,263,263,238,48,48,48,102,4103,48,102,370,31,31,25,7,7,7,7,7,2,2,2,2023-11-11 02:44:00,0
10409,10409,10409,10411,4079,48,370,262,48,48,259,259,236,48,48,48,108,4079,48,108,370,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 02:46:00,3
10385,10385,10385,10383,4062,47,474,263,47,47,264,264,238,47,47,47,211,4062,47,211,474,28,28,26,4,4,4,4,4,2,2,2,2023-11-11 02:48:00,0
10394,10394,10394,10394,4072,48,366,261,48,48,255,255,236,48,48,48,105,4072,48,105,366,27,27,19,3,3,3,3,3,2,2,2,2023-11-11 02:50:00,0
10435,10435,10435,10435,4096,46,470,268,46,46,261,261,238,46,46,46,202,4096,46,202,470,31,31,23,7,7,7,6,7,2,2,2,2023-11-11 02:52:00,1
10355,10355,10355,10355,4066,48,345,262,48,48,253,253,236,48,48,48,83,4066,48,83,345,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 02:54:00,2
10346,10346,10346,10347,4063,47,357,261,47,47,259,259,236,47,47,47,96,4063,47,96,357,26,26,23,3,3,3,3,3,2,2,2,2023-11-11 02:56:00,0
10400,10400,10400,10400,4077,48,472,263,48,48,257,257,238,48,48,48,209,4077,48,209,472,28,28,19,4,4,4,3,4,2,2,2,2023-11-11 02:58:00,3
10414,10414,10414,10413,4083,48,373,267,48,48,260,260,238,48,48,48,106,4083,48,106,373,31,31,22,7,7,7,7,7,2,2,2,2023-11-11 03:00:00,0
10385,10385,10385,10386,4072,48,479,263,48,48,253,253,236,48,48,48,216,4072,48,216,479,27,27,16,3,3,3,3,3,2,2,2,2023-11-11 03:02:00,1
10395,10395,10395,10397,4081,48,371,262,48,48,254,254,239,48,48,48,109,4081,48,109,371,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 03:04:00,1
10437,10437,10437,10436,4084,48,388,266,48,48,265,265,237,48,48,48,122,4084,48,122,388,31,31,28,7,7,7,7,7,2,2,2,2023-11-11 03:06:00,0
10420,10420,10420,10418,4078,48,371,263,48,48,268,268,237,48,48,48,108,4078,48,108,371,27,27,30,3,3,3,3,3,2,2,2,2023-11-11 03:08:00,1
10378,10378,10378,10379,4076,48,357,263,48,48,255,255,238,48,48,48,94,4076,48,94,357,28,28,16,4,4,4,3,4,2,2,2,2023-11-11 03:10:00,2
10405,10405,10405,10404,4084,48,360,263,48,48,261,261,236,48,48,48,97,4084,48,97,360,27,27,24,3,3,3,3,3,2,2,2,2023-11-11 03:12:00,1
10419,10419,10419,10420,4095,48,362,267,48,48,256,256,238,48,48,48,95,4095,48,95,362,31,31,17,7,7,7,6,7,2,2,2,2023-11-11 03:14:00,2
10402,10402,10402,10402,4078,48,372,263,48,48,252,252,237,48,48,48,109,4078,48,109,372,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 03:16:00,0
10431,10431,10431,10430,4091,48,472,264,48,48,258,258,238,48,48,48,208,4091,48,208,472,28,28,20,4,4,4,4,4,2,2,2,2023-11-11 03:18:00,0
10301,10301,10301,10301,4031,47,371,260,47,47,257,257,235,47,47,47,111,4031,47,111,371,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 03:20:00,0
10396,10396,10396,10398,4083,48,468,267,48,48,258,258,238,48,48,48,201,4083,48,201,468,31,31,20,7,7,7,7,7,2,2,2,2023-11-11 03:22:00,0
10415,10415,10415,10413,4085,48,363,261,48,48,264,264,237,48,48,48,102,4085,48,102,363,27,27,25,3,3,3,3,3,2,2,2,2023-11-11 03:24:00,2
10411,10411,10411,10411,4086,47,366,264,47,47,255,255,238,47,47,47,102,4086,47,102,366,28,28,17,4,4,4,3,4,2,2,2,2023-11-11 03:26:00,1
10424,10424,10424,10424,4092,47,465,265,47,47,258,258,240,47,47,47,200,4092,47,200,465,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 03:28:00,0
10421,10421,10421,10422,4093,48,363,265,48,48,261,261,237,48,48,48,98,4093,48,98,363,30,30,23,6,6,6,6,6,2,2,2,2023-11-11 03:30:00,3
10409,10409,10409,10410,4085,48,474,264,48,48,256,256,238,48,48,48,210,4085,48,210,474,28,28,18,4,4,4,3,4,2,2,2,2023-11-11 03:32:00,1
10398,10398,10398,10397,4076,47,376,262,47,47,257,257,238,47,47,47,114,4076,47,114,376,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 03:34:00,1
10373,10373,10373,10372,4069,48,365,266,48,48,253,253,236,48,48,48,99,4069,48,99,365,31,31,15,7,7,7,7,7,2,2,2,2023-11-11 03:36:00,2
10442,10442,10442,10442,4099,48,460,263,48,48,261,261,238,48,48,48,197,4099,48,197,460,27,27,22,3,3,3,3,3,2,2,2,2023-11-11 03:38:00,7
10459,10459,10459,10463,4089,48,399,264,48,48,269,269,238,48,48,48,135,4089,48,135,399,28,28,30,4,4,4,4,4,2,2,2,2023-11-11 03:40:00,1
10425,10425,10425,10423,4072,48,493,263,48,48,262,262,237,48,48,48,230,4072,48,230,493,27,27,25,3,3,3,3,3,2,2,2,2023-11-11 03:42:00,0
10332,10332,10332,10330,4051,48,374,264,48,48,259,259,237,48,48,48,110,4051,48,110,374,31,31,22,7,7,7,6,7,2,2,2,2023-11-11 03:44:00,1
10447,10447,10447,10448,4088,48,389,263,48,48,265,265,239,48,48,48,126,4088,48,126,389,27,27,26,3,3,3,3,3,2,2,2,2023-11-11 03:46:00,2
10367,10367,10367,10366,4060,48,464,262,48,48,257,257,236,48,48,48,202,4060,48,202,464,28,28,21,4,4,4,3,4,2,2,2,2023-11-11 03:48:00,1
10380,10380,10380,10380,4062,48,369,261,48,48,262,262,236,48,48,48,108,4062,48,108,369,27,27,26,3,3,3,3,3,2,2,2,2023-11-11 03:50:00,0
10402,10402,10402,10404,4070,48,481,267,48,48,260,260,237,48,48,48,214,4070,48,214,481,31,31,22,7,7,7,7,7,2,2,2,2023-11-11 03:52:00,1
