"@[DumpDayBillsV2] <*> failed, <*> <*> no such file or directory, <*> <*> <*>",timestamp,unknown
0,2024-08-13 02:47:36,2
0,2024-08-13 02:49:36,0
0,2024-08-13 02:51:36,0
0,2024-08-13 02:53:36,0
0,2024-08-13 02:55:36,0
0,2024-08-13 02:57:36,0
0,2024-08-13 02:59:36,0
0,2024-08-13 03:01:36,1
0,2024-08-13 03:03:36,0
0,2024-08-13 03:05:36,0
0,2024-08-13 03:07:36,0
0,2024-08-13 03:09:36,0
0,2024-08-13 03:11:36,0
0,2024-08-13 03:13:36,0
0,2024-08-13 03:15:36,0
0,2024-08-13 03:17:36,0
0,2024-08-13 03:19:36,0
0,2024-08-13 03:21:36,0
0,2024-08-13 03:23:36,0
0,2024-08-13 03:25:36,0
0,2024-08-13 03:27:36,0
0,2024-08-13 03:29:36,0
0,2024-08-13 03:31:36,0
0,2024-08-13 03:33:36,0
0,2024-08-13 03:35:36,0
0,2024-08-13 03:37:36,0
0,2024-08-13 03:39:36,0
0,2024-08-13 03:41:36,0
0,2024-08-13 03:43:36,0
0,2024-08-13 03:45:36,0
0,2024-08-13 03:47:36,0
0,2024-08-13 03:49:36,0
0,2024-08-13 03:51:36,0
0,2024-08-13 03:53:36,0
0,2024-08-13 03:55:36,0
0,2024-08-13 03:57:36,0
0,2024-08-13 03:59:36,0
0,2024-08-13 04:01:36,0
0,2024-08-13 04:03:36,0
0,2024-08-13 04:05:36,0
0,2024-08-13 04:07:36,0
0,2024-08-13 04:09:36,0
0,2024-08-13 04:11:36,0
0,2024-08-13 04:13:36,0
0,2024-08-13 04:15:36,0
0,2024-08-13 04:17:36,0
0,2024-08-13 04:19:36,0
0,2024-08-13 04:21:36,0
0,2024-08-13 04:23:36,0
0,2024-08-13 04:25:36,0
0,2024-08-13 04:27:36,0
0,2024-08-13 04:29:36,0
0,2024-08-13 04:31:36,0
0,2024-08-13 04:33:36,0
0,2024-08-13 04:35:36,0
0,2024-08-13 04:37:36,0
0,2024-08-13 04:39:36,0
0,2024-08-13 04:41:36,0
0,2024-08-13 04:43:36,0
0,2024-08-13 04:45:36,0
0,2024-08-13 04:47:36,0
0,2024-08-13 04:49:36,0
0,2024-08-13 04:51:36,0
0,2024-08-13 04:53:36,0
0,2024-08-13 04:55:36,0
0,2024-08-13 04:57:36,0
0,2024-08-13 04:59:36,0
0,2024-08-13 05:01:36,1
0,2024-08-13 05:03:36,0
0,2024-08-13 05:05:36,0
0,2024-08-13 05:07:36,0
0,2024-08-13 05:09:36,0
0,2024-08-13 05:11:36,0
0,2024-08-13 05:13:36,0
0,2024-08-13 05:15:36,0
0,2024-08-13 05:17:36,0
0,2024-08-13 05:19:36,0
0,2024-08-13 05:21:36,0
0,2024-08-13 05:23:36,0
0,2024-08-13 05:25:36,0
0,2024-08-13 05:27:36,0
0,2024-08-13 05:29:36,0
0,2024-08-13 05:31:36,0
0,2024-08-13 05:33:36,0
0,2024-08-13 05:35:36,0
0,2024-08-13 05:37:36,0
0,2024-08-13 05:39:36,0
0,2024-08-13 05:41:36,0
0,2024-08-13 05:43:36,0
0,2024-08-13 05:45:36,0
0,2024-08-13 05:47:36,0
0,2024-08-13 05:49:36,0
0,2024-08-13 05:51:36,0
0,2024-08-13 05:53:36,0
0,2024-08-13 05:55:36,0
0,2024-08-13 05:57:36,0
0,2024-08-13 05:59:36,0
0,2024-08-13 06:01:36,0
0,2024-08-13 06:03:36,0
0,2024-08-13 06:05:36,0
0,2024-08-13 06:07:36,0
0,2024-08-13 06:09:36,0
0,2024-08-13 06:11:36,0
0,2024-08-13 06:13:36,0
0,2024-08-13 06:15:36,0
0,2024-08-13 06:17:36,0
0,2024-08-13 06:19:36,0
0,2024-08-13 06:21:36,0
0,2024-08-13 06:23:36,0
0,2024-08-13 06:25:36,0
0,2024-08-13 06:27:36,0
0,2024-08-13 06:29:36,0
0,2024-08-13 06:31:36,0
0,2024-08-13 06:33:36,0
0,2024-08-13 06:35:36,0
0,2024-08-13 06:37:36,0
0,2024-08-13 06:39:36,0
0,2024-08-13 06:41:36,0
0,2024-08-13 06:43:36,0
0,2024-08-13 06:45:36,0
0,2024-08-13 06:47:36,0
0,2024-08-13 06:49:36,0
0,2024-08-13 06:51:36,0
0,2024-08-13 06:53:36,0
0,2024-08-13 06:55:36,0
0,2024-08-13 06:57:36,0
0,2024-08-13 06:59:36,0
0,2024-08-13 07:01:36,0
0,2024-08-13 07:03:36,0
0,2024-08-13 07:05:36,0
0,2024-08-13 07:07:36,0
0,2024-08-13 07:09:36,0
0,2024-08-13 07:11:36,0
0,2024-08-13 07:13:36,0
0,2024-08-13 07:15:36,0
0,2024-08-13 07:17:36,0
0,2024-08-13 07:19:36,0
0,2024-08-13 07:21:36,0
0,2024-08-13 07:23:36,0
0,2024-08-13 07:25:36,0
0,2024-08-13 07:27:36,0
0,2024-08-13 07:29:36,0
0,2024-08-13 07:31:36,0
0,2024-08-13 07:33:36,0
0,2024-08-13 07:35:36,0
0,2024-08-13 07:37:36,0
0,2024-08-13 07:39:36,0
0,2024-08-13 07:41:36,0
0,2024-08-13 07:43:36,0
0,2024-08-13 07:45:36,0
0,2024-08-13 07:47:36,0
0,2024-08-13 07:49:36,0
0,2024-08-13 07:51:36,0
0,2024-08-13 07:53:36,0
0,2024-08-13 07:55:36,0
0,2024-08-13 07:57:36,0
0,2024-08-13 07:59:36,0
0,2024-08-13 08:01:36,0
0,2024-08-13 08:03:36,0
0,2024-08-13 08:05:36,0
0,2024-08-13 08:07:36,0
0,2024-08-13 08:09:36,0
0,2024-08-13 08:11:36,0
0,2024-08-13 08:13:36,0
0,2024-08-13 08:15:36,0
0,2024-08-13 08:17:36,0
0,2024-08-13 08:19:36,0
0,2024-08-13 08:21:36,0
0,2024-08-13 08:23:36,0
0,2024-08-13 08:25:36,0
0,2024-08-13 08:27:36,0
0,2024-08-13 08:29:36,0
0,2024-08-13 08:31:36,0
0,2024-08-13 08:33:36,0
0,2024-08-13 08:35:36,0
0,2024-08-13 08:37:36,0
0,2024-08-13 08:39:36,0
0,2024-08-13 08:41:36,2
0,2024-08-13 08:43:36,0
0,2024-08-13 08:45:36,0
0,2024-08-13 08:47:36,0
0,2024-08-13 08:49:36,0
0,2024-08-13 08:51:36,0
0,2024-08-13 08:53:36,0
0,2024-08-13 08:55:36,0
0,2024-08-13 08:57:36,0
0,2024-08-13 08:59:36,0
0,2024-08-13 09:01:36,0
0,2024-08-13 09:03:36,0
0,2024-08-13 09:05:36,0
0,2024-08-13 09:07:36,0
0,2024-08-13 09:09:36,0
0,2024-08-13 09:11:36,0
0,2024-08-13 09:13:36,0
0,2024-08-13 09:15:36,0
0,2024-08-13 09:17:36,0
0,2024-08-13 09:19:36,0
0,2024-08-13 09:21:36,0
0,2024-08-13 09:23:36,0
0,2024-08-13 09:25:36,0
0,2024-08-13 09:27:36,0
0,2024-08-13 09:29:36,0
0,2024-08-13 09:31:36,0
0,2024-08-13 09:33:36,0
0,2024-08-13 09:35:36,0
0,2024-08-13 09:37:36,0
0,2024-08-13 09:39:36,0
0,2024-08-13 09:41:36,0
0,2024-08-13 09:43:36,0
0,2024-08-13 09:45:36,0
0,2024-08-13 09:47:36,0
0,2024-08-13 09:49:36,2
0,2024-08-13 09:51:36,0
0,2024-08-13 09:53:36,0
0,2024-08-13 09:55:36,0
0,2024-08-13 09:57:36,0
0,2024-08-13 09:59:36,0
0,2024-08-13 10:01:36,0
0,2024-08-13 10:03:36,0
0,2024-08-13 10:05:36,0
0,2024-08-13 10:07:36,0
0,2024-08-13 10:09:36,0
0,2024-08-13 10:11:36,0
0,2024-08-13 10:13:36,0
0,2024-08-13 10:15:36,0
0,2024-08-13 10:17:36,0
0,2024-08-13 10:19:36,0
0,2024-08-13 10:21:36,0
0,2024-08-13 10:23:36,0
0,2024-08-13 10:25:36,0
0,2024-08-13 10:27:36,0
0,2024-08-13 10:29:36,0
0,2024-08-13 10:31:36,4
0,2024-08-13 10:33:36,0
0,2024-08-13 10:35:36,0
0,2024-08-13 10:37:36,0
0,2024-08-13 10:39:36,0
0,2024-08-13 10:41:36,2
0,2024-08-13 10:43:36,0
0,2024-08-13 10:45:36,0
0,2024-08-13 10:47:36,0
0,2024-08-13 10:49:36,0
0,2024-08-13 10:51:36,0
0,2024-08-13 10:53:36,0
0,2024-08-13 10:55:36,0
0,2024-08-13 10:57:36,0
0,2024-08-13 10:59:36,0
0,2024-08-13 11:01:36,0
0,2024-08-13 11:03:36,0
0,2024-08-13 11:05:36,0
0,2024-08-13 11:07:36,0
0,2024-08-13 11:09:36,0
0,2024-08-13 11:11:36,0
0,2024-08-13 11:13:36,0
0,2024-08-13 11:15:36,0
0,2024-08-13 11:17:36,0
0,2024-08-13 11:19:36,0
0,2024-08-13 11:21:36,0
0,2024-08-13 11:23:36,0
0,2024-08-13 11:25:36,0
0,2024-08-13 11:27:36,0
0,2024-08-13 11:29:36,0
0,2024-08-13 11:31:36,0
0,2024-08-13 11:33:36,0
0,2024-08-13 11:35:36,0
0,2024-08-13 11:37:36,0
0,2024-08-13 11:39:36,0
0,2024-08-13 11:41:36,0
0,2024-08-13 11:43:36,0
0,2024-08-13 11:45:36,2
0,2024-08-13 11:47:36,0
0,2024-08-13 11:49:36,0
0,2024-08-13 11:51:36,0
0,2024-08-13 11:53:36,0
0,2024-08-13 11:55:36,0
0,2024-08-13 11:57:36,0
0,2024-08-13 11:59:36,0
0,2024-08-13 12:01:36,0
0,2024-08-13 12:03:36,0
0,2024-08-13 12:05:36,0
0,2024-08-13 12:07:36,0
0,2024-08-13 12:09:36,0
0,2024-08-13 12:11:36,0
0,2024-08-13 12:13:36,0
0,2024-08-13 12:15:36,0
0,2024-08-13 12:17:36,0
0,2024-08-13 12:19:36,0
0,2024-08-13 12:21:36,0
0,2024-08-13 12:23:36,0
0,2024-08-13 12:25:36,0
0,2024-08-13 12:27:36,0
0,2024-08-13 12:29:36,0
0,2024-08-13 12:31:36,0
0,2024-08-13 12:33:36,0
0,2024-08-13 12:35:36,0
0,2024-08-13 12:37:36,0
0,2024-08-13 12:39:36,0
0,2024-08-13 12:41:36,0
0,2024-08-13 12:43:36,0
0,2024-08-13 12:45:36,0
0,2024-08-13 12:47:36,0
0,2024-08-13 12:49:36,0
0,2024-08-13 12:51:36,0
0,2024-08-13 12:53:36,0
0,2024-08-13 12:55:36,0
0,2024-08-13 12:57:36,0
0,2024-08-13 12:59:36,0
0,2024-08-13 13:01:36,0
0,2024-08-13 13:03:36,0
0,2024-08-13 13:05:36,0
0,2024-08-13 13:07:36,0
0,2024-08-13 13:09:36,0
0,2024-08-13 13:11:36,0
0,2024-08-13 13:13:36,0
0,2024-08-13 13:15:36,0
0,2024-08-13 13:17:36,0
0,2024-08-13 13:19:36,0
0,2024-08-13 13:21:36,0
0,2024-08-13 13:23:36,0
0,2024-08-13 13:25:36,0
0,2024-08-13 13:27:36,0
0,2024-08-13 13:29:36,0
0,2024-08-13 13:31:36,0
0,2024-08-13 13:33:36,0
0,2024-08-13 13:35:36,0
0,2024-08-13 13:37:36,0
0,2024-08-13 13:39:36,0
0,2024-08-13 13:41:36,0
0,2024-08-13 13:43:36,0
0,2024-08-13 13:45:36,0
0,2024-08-13 13:47:36,0
0,2024-08-13 13:49:36,0
0,2024-08-13 13:51:36,0
0,2024-08-13 13:53:36,0
0,2024-08-13 13:55:36,0
0,2024-08-13 13:57:36,0
0,2024-08-13 13:59:36,0
0,2024-08-13 14:01:36,4
0,2024-08-13 14:03:36,0
0,2024-08-13 14:05:36,0
0,2024-08-13 14:07:36,0
0,2024-08-13 14:09:36,0
0,2024-08-13 14:11:36,0
0,2024-08-13 14:13:36,0
0,2024-08-13 14:15:36,0
0,2024-08-13 14:17:36,0
0,2024-08-13 14:19:36,0
0,2024-08-13 14:21:36,0
0,2024-08-13 14:23:36,0
0,2024-08-13 14:25:36,0
0,2024-08-13 14:27:36,0
0,2024-08-13 14:29:36,0
0,2024-08-13 14:31:36,0
0,2024-08-13 14:33:36,0
0,2024-08-13 14:35:36,0
0,2024-08-13 14:37:36,0
0,2024-08-13 14:39:36,0
0,2024-08-13 14:41:36,0
0,2024-08-13 14:43:36,0
0,2024-08-13 14:45:36,0
0,2024-08-13 14:47:36,0
0,2024-08-13 14:49:36,0
0,2024-08-13 14:51:36,0
0,2024-08-13 14:53:36,0
0,2024-08-13 14:55:36,0
0,2024-08-13 14:57:36,0
0,2024-08-13 14:59:36,0
0,2024-08-13 15:01:36,0
0,2024-08-13 15:03:36,0
0,2024-08-13 15:05:36,0
0,2024-08-13 15:07:36,0
0,2024-08-13 15:09:36,0
0,2024-08-13 15:11:36,0
0,2024-08-13 15:13:36,0
0,2024-08-13 15:15:36,0
0,2024-08-13 15:17:36,0
0,2024-08-13 15:19:36,0
0,2024-08-13 15:21:36,0
0,2024-08-13 15:23:36,0
0,2024-08-13 15:25:36,0
0,2024-08-13 15:27:36,0
0,2024-08-13 15:29:36,4
0,2024-08-13 15:31:36,0
0,2024-08-13 15:33:36,0
0,2024-08-13 15:35:36,0
0,2024-08-13 15:37:36,0
0,2024-08-13 15:39:36,0
0,2024-08-13 15:41:36,2
0,2024-08-13 15:43:36,0
0,2024-08-13 15:45:36,0
0,2024-08-13 15:47:36,0
0,2024-08-13 15:49:36,0
0,2024-08-13 15:51:36,0
0,2024-08-13 15:53:36,0
0,2024-08-13 15:55:36,0
0,2024-08-13 15:57:36,0
0,2024-08-13 15:59:36,0
0,2024-08-13 16:01:36,0
0,2024-08-13 16:03:36,0
0,2024-08-13 16:05:36,0
0,2024-08-13 16:07:36,0
0,2024-08-13 16:09:36,0
0,2024-08-13 16:11:36,0
0,2024-08-13 16:13:36,0
0,2024-08-13 16:15:36,0
0,2024-08-13 16:17:36,0
0,2024-08-13 16:19:36,0
0,2024-08-13 16:21:36,0
0,2024-08-13 16:23:36,0
0,2024-08-13 16:25:36,0
0,2024-08-13 16:27:36,0
0,2024-08-13 16:29:36,0
0,2024-08-13 16:31:36,0
0,2024-08-13 16:33:36,0
0,2024-08-13 16:35:36,0
0,2024-08-13 16:37:36,0
0,2024-08-13 16:39:36,0
0,2024-08-13 16:41:36,2
0,2024-08-13 16:43:36,2
0,2024-08-13 16:45:36,0
0,2024-08-13 16:47:36,0
0,2024-08-13 16:49:36,0
0,2024-08-13 16:51:36,0
0,2024-08-13 16:53:36,0
0,2024-08-13 16:55:36,0
0,2024-08-13 16:57:36,0
0,2024-08-13 16:59:36,0
0,2024-08-13 17:01:36,0
0,2024-08-13 17:03:36,0
0,2024-08-13 17:05:36,0
0,2024-08-13 17:07:36,0
0,2024-08-13 17:09:36,0
0,2024-08-13 17:11:36,0
0,2024-08-13 17:13:36,0
0,2024-08-13 17:15:36,0
0,2024-08-13 17:17:36,0
0,2024-08-13 17:19:36,0
0,2024-08-13 17:21:36,0
0,2024-08-13 17:23:36,0
0,2024-08-13 17:25:36,0
0,2024-08-13 17:27:36,0
0,2024-08-13 17:29:36,0
0,2024-08-13 17:31:36,0
0,2024-08-13 17:33:36,0
0,2024-08-13 17:35:36,0
0,2024-08-13 17:37:36,0
0,2024-08-13 17:39:36,0
0,2024-08-13 17:41:36,0
0,2024-08-13 17:43:36,0
0,2024-08-13 17:45:36,0
0,2024-08-13 17:47:36,3
0,2024-08-13 17:49:36,0
0,2024-08-13 17:51:36,0
0,2024-08-13 17:53:36,0
0,2024-08-13 17:55:36,0
0,2024-08-13 17:57:36,0
0,2024-08-13 17:59:36,0
0,2024-08-13 18:01:36,0
0,2024-08-13 18:03:36,0
0,2024-08-13 18:05:36,0
0,2024-08-13 18:07:36,0
0,2024-08-13 18:09:36,0
0,2024-08-13 18:11:36,0
0,2024-08-13 18:13:36,0
0,2024-08-13 18:15:36,0
0,2024-08-13 18:17:36,0
0,2024-08-13 18:19:36,0
0,2024-08-13 18:21:36,0
0,2024-08-13 18:23:36,0
0,2024-08-13 18:25:36,0
0,2024-08-13 18:27:36,0
0,2024-08-13 18:29:36,0
0,2024-08-13 18:31:36,0
0,2024-08-13 18:33:36,0
0,2024-08-13 18:35:36,0
0,2024-08-13 18:37:36,0
0,2024-08-13 18:39:36,0
0,2024-08-13 18:41:36,0
0,2024-08-13 18:43:36,0
0,2024-08-13 18:45:36,0
0,2024-08-13 18:47:36,0
0,2024-08-13 18:49:36,0
0,2024-08-13 18:51:36,0
0,2024-08-13 18:53:36,0
0,2024-08-13 18:55:36,0
0,2024-08-13 18:57:36,0
0,2024-08-13 18:59:36,0
0,2024-08-13 19:01:36,0
0,2024-08-13 19:03:36,0
0,2024-08-13 19:05:36,0
0,2024-08-13 19:07:36,0
0,2024-08-13 19:09:36,0
0,2024-08-13 19:11:36,0
0,2024-08-13 19:13:36,0
0,2024-08-13 19:15:36,0
0,2024-08-13 19:17:36,0
0,2024-08-13 19:19:36,0
0,2024-08-13 19:21:36,0
0,2024-08-13 19:23:36,0
0,2024-08-13 19:25:36,0
0,2024-08-13 19:27:36,0
0,2024-08-13 19:29:36,0
0,2024-08-13 19:31:36,0
0,2024-08-13 19:33:36,0
0,2024-08-13 19:35:36,0
0,2024-08-13 19:37:36,0
0,2024-08-13 19:39:36,0
0,2024-08-13 19:41:36,0
0,2024-08-13 19:43:36,0
0,2024-08-13 19:45:36,0
0,2024-08-13 19:47:36,0
0,2024-08-13 19:49:36,0
0,2024-08-13 19:51:36,0
0,2024-08-13 19:53:36,0
0,2024-08-13 19:55:36,0
0,2024-08-13 19:57:36,0
0,2024-08-13 19:59:36,0
0,2024-08-13 20:01:36,0
0,2024-08-13 20:03:36,0
0,2024-08-13 20:05:36,0
0,2024-08-13 20:07:36,0
0,2024-08-13 20:09:36,0
0,2024-08-13 20:11:36,0
0,2024-08-13 20:13:36,0
0,2024-08-13 20:15:36,0
0,2024-08-13 20:17:36,0
0,2024-08-13 20:19:36,0
0,2024-08-13 20:21:36,0
0,2024-08-13 20:23:36,0
0,2024-08-13 20:25:36,0
0,2024-08-13 20:27:36,0
0,2024-08-13 20:29:36,0
0,2024-08-13 20:31:36,0
0,2024-08-13 20:33:36,0
0,2024-08-13 20:35:36,0
0,2024-08-13 20:37:36,0
0,2024-08-13 20:39:36,0
0,2024-08-13 20:41:36,0
0,2024-08-13 20:43:36,0
0,2024-08-13 20:45:36,0
0,2024-08-13 20:47:36,0
0,2024-08-13 20:49:36,0
0,2024-08-13 20:51:36,0
0,2024-08-13 20:53:36,0
0,2024-08-13 20:55:36,0
0,2024-08-13 20:57:36,0
0,2024-08-13 20:59:36,0
0,2024-08-13 21:01:36,0
0,2024-08-13 21:03:36,0
0,2024-08-13 21:05:36,0
0,2024-08-13 21:07:36,0
0,2024-08-13 21:09:36,0
0,2024-08-13 21:11:36,0
0,2024-08-13 21:13:36,0
0,2024-08-13 21:15:36,0
0,2024-08-13 21:17:36,0
0,2024-08-13 21:19:36,0
0,2024-08-13 21:21:36,0
0,2024-08-13 21:23:36,0
0,2024-08-13 21:25:36,0
0,2024-08-13 21:27:36,0
0,2024-08-13 21:29:36,0
0,2024-08-13 21:31:36,0
0,2024-08-13 21:33:36,0
0,2024-08-13 21:35:36,0
0,2024-08-13 21:37:36,0
0,2024-08-13 21:39:36,0
0,2024-08-13 21:41:36,0
0,2024-08-13 21:43:36,0
0,2024-08-13 21:45:36,0
0,2024-08-13 21:47:36,0
0,2024-08-13 21:49:36,0
0,2024-08-13 21:51:36,0
0,2024-08-13 21:53:36,0
0,2024-08-13 21:55:36,0
0,2024-08-13 21:57:36,0
0,2024-08-13 21:59:36,0
0,2024-08-13 22:01:36,0
0,2024-08-13 22:03:36,0
0,2024-08-13 22:05:36,0
0,2024-08-13 22:07:36,0
0,2024-08-13 22:09:36,0
0,2024-08-13 22:11:36,0
0,2024-08-13 22:13:36,0
0,2024-08-13 22:15:36,0
0,2024-08-13 22:17:36,0
0,2024-08-13 22:19:36,0
0,2024-08-13 22:21:36,0
0,2024-08-13 22:23:36,0
0,2024-08-13 22:25:36,0
0,2024-08-13 22:27:36,0
0,2024-08-13 22:29:36,0
0,2024-08-13 22:31:36,0
0,2024-08-13 22:33:36,0
0,2024-08-13 22:35:36,0
0,2024-08-13 22:37:36,0
0,2024-08-13 22:39:36,0
0,2024-08-13 22:41:36,0
0,2024-08-13 22:43:36,0
0,2024-08-13 22:45:36,0
0,2024-08-13 22:47:36,0
0,2024-08-13 22:49:36,0
0,2024-08-13 22:51:36,0
0,2024-08-13 22:53:36,0
0,2024-08-13 22:55:36,0
0,2024-08-13 22:57:36,0
0,2024-08-13 22:59:36,0
0,2024-08-13 23:01:36,0
0,2024-08-13 23:03:36,0
0,2024-08-13 23:05:36,0
0,2024-08-13 23:07:36,0
0,2024-08-13 23:09:36,0
0,2024-08-13 23:11:36,0
0,2024-08-13 23:13:36,0
0,2024-08-13 23:15:36,0
0,2024-08-13 23:17:36,0
0,2024-08-13 23:19:36,0
0,2024-08-13 23:21:36,0
0,2024-08-13 23:23:36,0
0,2024-08-13 23:25:36,0
0,2024-08-13 23:27:36,0
0,2024-08-13 23:29:36,0
0,2024-08-13 23:31:36,0
0,2024-08-13 23:33:36,0
0,2024-08-13 23:35:36,0
0,2024-08-13 23:37:36,0
0,2024-08-13 23:39:36,0
0,2024-08-13 23:41:36,0
0,2024-08-13 23:43:36,0
0,2024-08-13 23:45:36,0
0,2024-08-13 23:47:36,0
0,2024-08-13 23:49:36,0
0,2024-08-13 23:51:36,0
0,2024-08-13 23:53:36,0
0,2024-08-13 23:55:36,0
0,2024-08-13 23:57:36,0
0,2024-08-13 23:59:36,0
0,2024-08-14 00:01:36,0
0,2024-08-14 00:03:36,0
0,2024-08-14 00:05:36,0
0,2024-08-14 00:07:36,0
0,2024-08-14 00:09:36,0
0,2024-08-14 00:11:36,0
0,2024-08-14 00:13:36,0
0,2024-08-14 00:15:36,0
0,2024-08-14 00:17:36,0
0,2024-08-14 00:19:36,0
0,2024-08-14 00:21:36,0
0,2024-08-14 00:23:36,0
0,2024-08-14 00:25:36,0
0,2024-08-14 00:27:36,0
0,2024-08-14 00:29:36,0
3,2024-08-14 00:31:36,0
0,2024-08-14 00:33:36,0
0,2024-08-14 00:35:36,0
0,2024-08-14 00:37:36,0
0,2024-08-14 00:39:36,0
0,2024-08-14 00:41:36,9
0,2024-08-14 00:43:36,0
0,2024-08-14 00:45:36,0
0,2024-08-14 00:47:36,0
0,2024-08-14 00:49:36,0
0,2024-08-14 00:51:36,0
0,2024-08-14 00:53:36,0
0,2024-08-14 00:55:36,0
0,2024-08-14 00:57:36,0
0,2024-08-14 00:59:36,0
0,2024-08-14 01:01:36,4
0,2024-08-14 01:03:36,0
0,2024-08-14 01:05:36,0
0,2024-08-14 01:07:36,0
0,2024-08-14 01:09:36,0
0,2024-08-14 01:11:36,0
0,2024-08-14 01:13:36,0
0,2024-08-14 01:15:36,0
0,2024-08-14 01:17:36,0
0,2024-08-14 01:19:36,0
0,2024-08-14 01:21:36,0
0,2024-08-14 01:23:36,0
0,2024-08-14 01:25:36,0
0,2024-08-14 01:27:36,0
0,2024-08-14 01:29:36,0
0,2024-08-14 01:31:36,0
0,2024-08-14 01:33:36,0
0,2024-08-14 01:35:36,0
0,2024-08-14 01:37:36,0
0,2024-08-14 01:39:36,0
0,2024-08-14 01:41:36,1
0,2024-08-14 01:43:36,2
0,2024-08-14 01:45:36,0
0,2024-08-14 01:47:36,0
0,2024-08-14 01:49:36,0
0,2024-08-14 01:51:36,0
0,2024-08-14 01:53:36,0
0,2024-08-14 01:55:36,0
0,2024-08-14 01:57:36,0
0,2024-08-14 01:59:36,0
0,2024-08-14 02:01:36,0
0,2024-08-14 02:03:36,0
0,2024-08-14 02:05:36,0
0,2024-08-14 02:07:36,0
0,2024-08-14 02:09:36,0
0,2024-08-14 02:11:36,0
0,2024-08-14 02:13:36,0
0,2024-08-14 02:15:36,0
0,2024-08-14 02:17:36,0
0,2024-08-14 02:19:36,0
0,2024-08-14 02:21:36,0
0,2024-08-14 02:23:36,0
0,2024-08-14 02:25:36,0
0,2024-08-14 02:27:36,0
0,2024-08-14 02:29:36,4
0,2024-08-14 02:31:36,0
0,2024-08-14 02:33:36,0
0,2024-08-14 02:35:36,0
0,2024-08-14 02:37:36,0
0,2024-08-14 02:39:36,0
0,2024-08-14 02:41:36,0
0,2024-08-14 02:43:36,0
0,2024-08-14 02:45:36,0
0,2024-08-14 02:47:36,2
0,2024-08-14 02:49:36,0
0,2024-08-14 02:51:36,0
0,2024-08-14 02:53:36,0
0,2024-08-14 02:55:36,0
0,2024-08-14 02:57:36,0
0,2024-08-14 02:59:36,0
0,2024-08-14 03:01:36,1
0,2024-08-14 03:03:36,0
0,2024-08-14 03:05:36,0
0,2024-08-14 03:07:36,0
0,2024-08-14 03:09:36,0
0,2024-08-14 03:11:36,0
0,2024-08-14 03:13:36,0
0,2024-08-14 03:15:36,0
0,2024-08-14 03:17:36,0
0,2024-08-14 03:19:36,0
0,2024-08-14 03:21:36,0
0,2024-08-14 03:23:36,0
0,2024-08-14 03:25:36,0
0,2024-08-14 03:27:36,0
0,2024-08-14 03:29:36,0
0,2024-08-14 03:31:36,0
0,2024-08-14 03:33:36,0
0,2024-08-14 03:35:36,0
0,2024-08-14 03:37:36,0
0,2024-08-14 03:39:36,0
0,2024-08-14 03:41:36,0
0,2024-08-14 03:43:36,0
0,2024-08-14 03:45:36,0
0,2024-08-14 03:47:36,0
0,2024-08-14 03:49:36,0
0,2024-08-14 03:51:36,0
0,2024-08-14 03:53:36,0
0,2024-08-14 03:55:36,0
0,2024-08-14 03:57:36,0
0,2024-08-14 03:59:36,0
0,2024-08-14 04:01:36,0
0,2024-08-14 04:03:36,0
0,2024-08-14 04:05:36,0
0,2024-08-14 04:07:36,0
0,2024-08-14 04:09:36,0
0,2024-08-14 04:11:36,0
0,2024-08-14 04:13:36,0
0,2024-08-14 04:15:36,0
0,2024-08-14 04:17:36,0
0,2024-08-14 04:19:36,0
0,2024-08-14 04:21:36,0
0,2024-08-14 04:23:36,0
0,2024-08-14 04:25:36,0
0,2024-08-14 04:27:36,0
0,2024-08-14 04:29:36,0
0,2024-08-14 04:31:36,0
0,2024-08-14 04:33:36,0
0,2024-08-14 04:35:36,0
0,2024-08-14 04:37:36,0
0,2024-08-14 04:39:36,0
0,2024-08-14 04:41:36,0
0,2024-08-14 04:43:36,0
0,2024-08-14 04:45:36,0
0,2024-08-14 04:47:36,0
0,2024-08-14 04:49:36,0
0,2024-08-14 04:51:36,0
0,2024-08-14 04:53:36,0
0,2024-08-14 04:55:36,0
0,2024-08-14 04:57:36,0
0,2024-08-14 04:59:36,0
0,2024-08-14 05:01:36,1
0,2024-08-14 05:03:36,0
0,2024-08-14 05:05:36,0
0,2024-08-14 05:07:36,0
0,2024-08-14 05:09:36,0
0,2024-08-14 05:11:36,0
0,2024-08-14 05:13:36,0
0,2024-08-14 05:15:36,0
0,2024-08-14 05:17:36,0
0,2024-08-14 05:19:36,0
0,2024-08-14 05:21:36,0
0,2024-08-14 05:23:36,0
0,2024-08-14 05:25:36,0
0,2024-08-14 05:27:36,0
0,2024-08-14 05:29:36,0
0,2024-08-14 05:31:36,0
0,2024-08-14 05:33:36,0
0,2024-08-14 05:35:36,0
0,2024-08-14 05:37:36,0
0,2024-08-14 05:39:36,0
0,2024-08-14 05:41:36,0
0,2024-08-14 05:43:36,0
0,2024-08-14 05:45:36,0
0,2024-08-14 05:47:36,0
0,2024-08-14 05:49:36,0
0,2024-08-14 05:51:36,0
0,2024-08-14 05:53:36,0
0,2024-08-14 05:55:36,0
0,2024-08-14 05:57:36,0
0,2024-08-14 05:59:36,0
0,2024-08-14 06:01:36,0
0,2024-08-14 06:03:36,0
0,2024-08-14 06:05:36,0
