parseDataReportFlag ok,infra.grpc.invoker,get metadata from header,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,funName=concurrentNoPaging run task end,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=DataCompose,no need or no have tags,parent node is not exist,allNum=<:NUM:>,computeAndCompare same,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,msg,Response=<:MAP:>,superiorAndDeputy empty,message,build <:*:> reply,<:ownDeptIDs:>,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,query ge<:updateFanweiEmployee failed:>,not find dictionary type=<:NUM:>,Dao.GetSession,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,error occurred in <:NewAccessRequest:>,token check failed,protection for <:*:> done,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,no api page resources,parent deptIDs=[<:SEQ:>],callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,ykmsyid <:*:> start kms,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,version,ykms addr: ykms://yid@ykms:<:NUM:>,ykmsyid DefaultDEK.Error rpc error: code = Unknown desc = <:NUM:>-the kek(name:yid:<:id:>xx,captcha is using redis store,NewRedisStore use GoRediStore,Init noeq success,yos init success,ymsg init success,cuid init success,s.cfg.Prometheus.Interval=<:NUM:>,yid grpc ListFieldValues failed,timestamp
5593,5593,5593,5593,2039,97,215,97,97,215,97,176,176,176,0,2039,0,97,97,0,97,0,0,0,215,0,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:14:00
5635,5635,5635,5636,2038,96,233,96,96,228,96,183,183,183,0,2038,5,96,96,0,96,0,0,0,233,5,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:16:00
5610,5610,5610,5609,2044,87,222,87,87,222,87,193,193,193,0,2044,0,87,87,0,87,0,0,0,222,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:18:00
5613,5613,5613,5613,2036,93,224,93,93,223,93,184,184,183,0,2036,1,93,93,0,93,0,0,0,224,1,30,30,0,0,0,0,0,6,1,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:20:00
5589,5589,5589,5590,2026,101,219,101,101,217,101,193,193,193,0,2026,2,101,101,0,101,0,0,0,219,2,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:22:00
5603,5603,5603,5603,2036,94,269,94,94,216,94,190,190,190,0,2036,53,94,94,0,94,0,0,0,269,2,28,28,0,0,0,0,0,4,0,4,51,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:24:00
5581,5581,5581,5581,2042,92,207,91,91,206,91,182,182,182,0,2042,1,91,92,0,91,0,0,0,207,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:26:00
5613,5613,5613,5614,2033,87,222,88,88,221,88,190,190,189,0,2033,1,88,87,0,88,0,0,0,222,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:28:00
5600,5600,5600,5598,2038,100,208,100,100,208,100,177,177,177,0,2038,0,100,100,0,100,0,0,0,208,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:30:00
5612,5612,5612,5612,2035,91,224,91,91,222,91,184,184,184,0,2035,2,91,91,0,91,0,0,0,224,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:32:00
5585,5585,5585,5586,2033,93,217,93,93,216,93,190,190,190,0,2033,1,93,93,0,93,0,0,0,217,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:34:00
5553,5553,5553,5552,2016,98,216,98,98,214,98,188,188,188,0,2016,2,98,98,0,98,0,0,0,216,2,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:36:00
5617,5617,5617,5617,2040,94,211,94,94,210,94,186,186,186,0,2040,1,94,94,0,94,0,0,0,211,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:38:00
5599,5599,5599,5599,2035,95,212,95,95,211,95,191,191,191,0,2035,1,95,95,0,95,0,0,0,212,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:40:00
5589,5589,5589,5589,2029,90,220,90,90,220,90,198,198,198,0,2029,0,90,90,0,90,0,0,0,220,0,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:42:00
5600,5600,5600,5601,2036,90,211,90,90,210,90,193,193,193,0,2036,1,90,90,0,90,0,0,0,211,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:44:00
5587,5587,5587,5586,2032,99,201,99,99,200,99,190,190,190,0,2032,1,99,99,0,99,0,0,0,201,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:46:00
5616,5616,5616,5616,2028,91,214,91,91,214,91,208,208,208,0,2028,0,91,91,0,91,0,0,0,214,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:48:00
5586,5586,5586,5586,2033,81,215,81,81,213,81,184,184,184,0,2033,2,81,81,0,81,0,0,0,215,2,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:50:00
5573,5573,5573,5573,2035,85,217,85,85,217,85,180,180,180,0,2035,0,85,85,0,85,0,0,0,217,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:52:00
5619,5619,5619,5619,2031,93,218,93,93,218,93,185,185,185,0,2031,0,93,93,0,93,0,0,0,218,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:54:00
5594,5594,5594,5595,2038,90,217,90,90,217,90,178,178,178,0,2038,0,90,90,0,90,0,0,0,217,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:56:00
5596,5596,5597,5597,2037,93,212,93,93,210,93,179,179,179,0,2037,2,93,93,0,93,0,0,0,212,2,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 06:58:00
5577,5577,5576,5575,2018,96,218,96,96,215,96,186,186,186,0,2018,3,96,96,0,96,0,0,0,218,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:00:00
5587,5585,5587,5588,2035,95,210,95,95,209,95,185,185,183,0,2035,1,95,95,0,95,0,0,0,210,1,28,28,0,0,0,0,0,4,2,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:02:00
5612,5612,5612,5611,2037,105,217,105,105,216,105,193,193,193,0,2037,1,105,105,0,105,0,0,0,217,1,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:04:00
5578,5578,5578,5580,2031,107,213,107,107,212,107,201,201,201,0,2031,1,107,108,0,107,0,0,0,213,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:06:00
5617,5617,5617,5615,2035,93,229,93,93,226,93,194,194,194,0,2035,3,93,92,0,93,0,0,0,229,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:08:00
5615,5615,5615,5617,2036,95,216,95,95,215,95,189,189,189,0,2036,1,95,95,0,95,0,0,0,216,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:10:00
5597,5597,5597,5595,2031,91,217,91,91,217,91,191,191,191,0,2031,0,91,91,0,91,0,0,0,217,0,32,32,0,0,0,0,0,7,0,6,0,0,6,6,6,3,2,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:12:00
5615,5615,5615,5615,2039,98,219,98,98,219,98,184,184,184,0,2039,0,98,98,0,98,0,0,0,219,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:14:00
5602,5602,5602,5603,2035,100,220,100,100,219,100,196,196,196,0,2035,1,100,100,0,100,0,0,0,220,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:16:00
5580,5580,5580,5579,2035,92,219,92,92,218,92,185,185,185,0,2035,1,92,92,0,92,0,0,0,219,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:18:00
5600,5600,5600,5600,2038,96,213,96,96,212,96,189,189,189,0,2038,1,96,96,0,96,0,0,0,213,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:20:00
5610,5610,5610,5611,2032,94,222,94,94,220,94,195,195,194,0,2032,2,94,94,0,94,0,0,0,222,2,28,28,0,0,0,0,0,4,1,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:22:00
5566,5566,5566,5565,2017,93,253,93,93,202,93,187,187,186,0,2017,51,93,93,0,93,0,0,0,253,0,28,28,0,0,0,0,0,4,1,4,51,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:24:00
5590,5590,5590,5591,2036,93,223,93,93,221,93,187,187,186,0,2036,2,93,93,0,93,0,0,0,223,2,31,31,0,0,0,0,0,7,1,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:26:00
5604,5604,5604,5603,2035,91,216,91,91,213,91,186,186,186,0,2035,3,91,91,0,91,0,0,0,216,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:28:00
5589,5589,5589,5589,2041,80,213,80,80,212,80,181,181,181,0,2041,1,80,80,0,80,0,0,0,213,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:30:00
5589,5589,5589,5590,2036,81,212,81,81,212,81,187,187,187,0,2036,0,81,81,0,81,0,0,0,212,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:32:00
5559,5559,5559,5559,2035,88,214,88,88,211,88,175,175,175,0,2035,3,88,88,0,88,0,0,0,214,3,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:34:00
5595,5595,5595,5594,2043,85,208,85,85,207,85,194,194,194,0,2043,1,85,85,0,85,0,0,0,208,1,30,30,0,0,0,0,0,5,0,4,0,0,4,4,3,3,2,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:36:00
5598,5598,5598,5598,2034,95,217,95,95,213,95,186,186,186,0,2034,4,95,95,0,95,0,0,0,217,4,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:38:00
5601,5601,5601,5601,2032,89,218,89,89,218,89,191,191,191,0,2032,0,89,89,0,89,0,0,0,218,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:40:00
5575,5575,5575,5575,2036,84,215,84,84,213,84,183,183,183,0,2036,2,84,84,0,84,0,0,0,215,2,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:42:00
5608,5608,5608,5608,2038,102,214,102,102,213,102,188,188,188,0,2038,1,102,102,0,102,0,0,0,214,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:44:00
5620,5620,5620,5621,2035,104,209,104,104,209,104,188,188,188,0,2035,0,104,104,0,104,0,0,0,209,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:46:00
5552,5552,5552,5552,2014,92,215,92,92,215,92,195,195,195,0,2014,0,92,92,0,92,0,0,0,215,0,31,31,0,0,0,0,0,7,0,7,0,0,7,7,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:48:00
5583,5583,5583,5583,2037,95,204,95,95,203,95,192,192,192,0,2037,1,95,95,0,95,0,0,0,204,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:50:00
5586,5586,5586,5585,2032,99,216,99,99,214,99,189,189,189,0,2032,2,99,99,0,99,0,0,0,216,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:52:00
5577,5577,5577,5578,2039,87,210,87,87,210,87,181,181,181,0,2039,0,87,87,0,87,0,0,0,210,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:54:00
5596,5596,5596,5595,2035,86,229,86,86,228,86,191,191,191,0,2035,1,86,86,0,86,0,0,0,229,1,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:56:00
5595,5595,5595,5595,2033,95,214,95,95,213,95,181,181,181,0,2033,1,95,95,0,95,0,0,0,214,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 07:58:00
5589,5589,5589,5589,2035,98,216,98,98,214,98,185,185,185,0,2035,2,98,98,0,98,0,0,0,216,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:00:00
5578,5573,5578,5580,2022,97,211,97,97,209,97,190,190,190,0,2022,2,97,97,0,97,0,0,0,211,2,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:02:00
5581,5581,5581,5580,2031,91,206,91,91,205,91,193,193,193,0,2031,1,91,91,0,91,0,0,0,206,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:04:00
5593,5593,5593,5592,2043,83,216,83,83,216,83,196,196,196,0,2043,0,83,83,0,83,0,0,0,216,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:06:00
