parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
5140,5142,5142,5142,2018,24,284,24,144,2018,140,24,118,118,118,24,24,284,140,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:02:00,0
5168,5167,5167,5167,2023,24,201,24,144,2023,57,24,118,118,118,24,24,201,57,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:04:00,0
5188,5209,5189,5189,2018,24,228,24,144,2018,84,24,119,119,119,24,24,228,84,27,27,5,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:06:00,0
5164,5164,5164,5164,1998,24,240,24,149,1998,91,24,119,119,119,24,24,240,91,32,32,6,24,7,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 19:08:00,5
5144,5163,5144,5144,2012,24,208,24,144,2012,64,24,119,119,119,24,24,208,64,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:10:00,0
5197,5196,5196,5196,2032,22,216,22,146,2032,70,22,119,119,119,22,22,216,70,28,28,0,22,4,4,4,4,2,0,2,2,2,0,0,2,2023-12-18 19:12:00,0
5177,5178,5178,5178,2012,30,232,25,144,2013,88,25,118,118,118,25,24,232,88,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:14:00,2
5195,5195,5195,5195,2009,24,258,24,147,2009,111,24,118,118,118,24,24,258,111,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 19:16:00,0
5197,5197,5197,5197,2028,24,223,24,146,2028,77,24,120,120,120,24,24,223,77,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:18:00,4
5219,5218,5218,5218,2024,24,258,24,149,2024,109,24,118,118,118,24,24,258,109,29,29,0,24,4,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:20:00,7
5178,5197,5177,5177,2010,30,244,25,146,2011,98,25,118,118,118,25,24,244,98,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 19:22:00,2
5188,5190,5190,5190,2020,24,232,24,145,2020,87,24,119,119,119,24,24,232,87,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:24:00,0
5194,5193,5193,5193,2023,24,235,24,145,2023,90,24,118,118,118,24,24,235,90,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:26:00,2
5185,5186,5186,5186,2028,24,209,24,144,2028,65,24,119,119,119,24,24,209,65,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:28:00,0
5202,5204,5202,5202,2026,24,232,24,147,2026,85,24,118,118,118,24,24,232,85,30,30,0,24,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 19:30:00,0
5177,5176,5176,5176,2021,24,327,24,254,2021,73,24,118,118,118,24,24,327,73,137,137,0,24,59,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 19:32:00,163
5135,5136,5136,5136,1999,24,600,24,516,1999,84,24,117,117,117,24,24,600,84,400,400,0,24,189,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:34:00,560
5172,5170,5170,5170,2016,22,607,22,527,2016,80,22,117,117,117,22,22,607,80,410,409,0,22,195,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 19:36:00,570
5192,5193,5193,5193,2032,24,411,24,340,2032,71,24,119,119,119,24,24,411,71,222,223,0,24,102,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:38:00,292
5189,5190,5189,5189,2018,24,650,24,563,2018,87,24,118,118,118,24,24,650,87,446,445,4,24,212,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:40:00,627
5170,5171,5170,5170,2007,24,345,24,252,2007,93,24,118,118,118,24,24,345,93,136,137,0,24,58,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:42:00,165
5187,5189,5187,5187,2032,24,206,24,148,2032,58,24,118,118,118,24,24,206,58,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 19:44:00,0
5179,5180,5180,5180,2017,24,222,24,144,2017,78,24,118,118,118,24,24,222,78,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:46:00,0
5195,5193,5193,5193,2022,24,230,24,144,2022,86,24,118,118,118,24,24,230,86,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 19:48:00,0
5175,5176,5176,5176,2017,24,224,24,146,2017,78,24,118,118,118,24,24,224,78,29,29,0,24,5,5,5,5,4,0,2,2,2,0,0,1,2023-12-18 19:50:00,0
5196,5197,5197,5197,2024,24,227,24,145,2024,82,24,118,118,118,24,24,227,82,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 19:52:00,0
5122,5122,5121,5121,2007,24,197,24,143,2007,54,24,117,117,117,24,24,197,54,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:54:00,0
5142,5141,5141,5141,2008,24,201,24,143,2008,58,24,119,119,119,24,24,201,58,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 19:56:00,0
5156,5157,5157,5157,2006,24,224,24,146,2006,78,24,118,118,118,24,24,224,78,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 19:58:00,0
5192,5193,5193,5193,2026,22,218,22,145,2026,73,22,119,119,119,22,22,218,73,27,27,0,22,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:00:00,0
5175,5173,5173,5173,2017,24,217,24,144,2017,73,24,120,120,120,24,24,217,73,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:02:00,0
5184,5185,5185,5185,2020,24,221,24,144,2020,77,24,118,118,118,24,24,221,77,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:04:00,0
5176,5176,5176,5176,2025,24,207,24,148,2025,59,24,119,119,119,24,24,207,59,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:06:00,0
5179,5180,5180,5180,2016,24,225,24,144,2016,81,24,118,118,118,24,24,225,81,27,27,0,24,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 20:08:00,0
5170,5192,5170,5170,2015,24,222,24,145,2015,77,24,118,118,118,24,24,222,77,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 20:10:00,0
5214,5214,5214,5214,2024,24,243,24,147,2024,96,24,119,119,119,24,24,243,96,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:12:00,0
5193,5193,5193,5193,2029,24,215,24,144,2029,71,24,119,119,119,24,24,215,71,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:14:00,0
5197,5197,5197,5197,2032,24,215,24,145,2032,70,24,120,120,120,24,24,215,70,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:16:00,0
5142,5162,5142,5142,2007,24,213,24,142,2007,71,24,118,118,118,24,24,213,71,26,26,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:18:00,0
5205,5205,5205,5205,2032,24,230,24,148,2032,82,24,118,118,118,24,24,230,82,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:20:00,0
5150,5169,5148,5148,2001,24,225,24,143,2001,82,24,117,117,117,24,24,225,82,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:22:00,0
5183,5183,5183,5183,2021,23,220,23,144,2021,76,23,119,119,119,23,23,220,76,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:24:00,0
5210,5211,5211,5211,2020,23,254,23,147,2020,107,23,118,118,118,23,23,254,107,30,30,0,23,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 20:26:00,0
5172,5173,5173,5173,2017,24,216,24,144,2017,72,24,119,119,119,24,24,216,72,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 20:28:00,0
5183,5183,5183,5183,2017,24,225,24,144,2017,81,24,119,119,119,24,24,225,81,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:30:00,0
5197,5197,5197,5197,2020,24,235,24,144,2020,91,24,119,119,119,24,24,235,91,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:32:00,0
5177,5177,5177,5177,2017,24,221,24,146,2017,75,24,118,118,118,24,24,221,75,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:34:00,0
5173,5173,5173,5173,2019,24,216,24,144,2019,72,24,118,118,118,24,24,216,72,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:36:00,0
5158,5157,5157,5157,2027,24,186,24,144,2027,42,24,118,118,118,24,24,186,42,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:38:00,0
5152,5152,5152,5152,2011,24,217,24,147,2011,70,24,117,117,117,24,24,217,70,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:40:00,0
5178,5178,5178,5178,2016,24,223,24,144,2016,79,24,119,119,119,24,24,223,79,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:42:00,0
5184,5185,5185,5185,2023,24,217,24,144,2023,73,24,119,119,119,24,24,217,73,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:44:00,0
5186,5204,5185,5185,2016,23,233,23,144,2016,89,23,119,119,119,23,23,233,89,28,28,0,23,4,4,4,4,2,0,2,2,2,0,0,2,2023-12-18 20:46:00,0
5198,5199,5199,5199,2036,24,265,24,149,2036,116,24,119,119,119,24,24,265,65,31,31,0,24,7,7,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:48:00,52
5156,5154,5154,5154,2014,23,208,23,144,2014,64,23,119,119,119,23,23,208,64,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:50:00,0
5204,5205,5205,5205,2019,24,244,24,143,2019,101,24,117,117,117,24,24,244,101,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:52:00,0
5191,5192,5192,5192,2030,24,215,24,148,2030,67,24,119,119,119,24,24,215,67,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 20:54:00,0
5146,5146,5145,5145,2018,24,190,24,143,2018,47,24,117,117,117,24,24,190,47,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:56:00,0
5181,5182,5182,5182,2023,24,209,24,145,2023,64,24,120,120,120,24,24,209,64,27,27,10,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 20:58:00,0
5182,5181,5181,5181,2018,24,223,24,143,2018,80,24,118,118,118,24,24,223,80,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:00:00,0
5182,5184,5183,5183,2011,24,341,24,147,2011,194,24,118,118,118,24,24,341,194,30,30,1,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:02:00,0
5158,5157,5157,5157,2013,24,320,24,144,2013,176,24,118,118,118,24,24,320,176,27,27,0,24,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 21:04:00,0
5179,5180,5180,5180,2017,24,227,24,144,2017,83,24,118,118,118,24,24,227,83,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 21:06:00,0
5210,5210,5210,5210,2019,24,251,24,148,2019,103,24,119,119,119,24,24,251,103,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:08:00,0
5165,5165,5165,5165,2022,24,205,24,143,2022,62,24,119,119,119,24,24,205,62,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:10:00,0
5185,5184,5184,5184,2016,23,227,23,144,2016,83,23,118,118,118,23,23,227,83,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:12:00,0
5173,5172,5172,5172,2021,23,213,23,144,2021,69,23,118,118,118,23,23,213,69,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:14:00,0
5168,5190,5170,5170,2018,24,217,24,146,2018,71,24,117,117,117,24,24,217,71,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:16:00,0
5204,5203,5203,5203,2026,24,229,24,145,2026,84,24,120,120,120,24,24,229,84,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:18:00,0
5183,5184,5184,5184,2025,24,214,24,144,2025,70,24,118,118,118,24,24,214,70,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:20:00,0
5174,5174,5174,5174,2017,24,220,24,145,2017,75,24,118,118,118,24,24,220,75,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 21:22:00,0
5169,5168,5168,5168,2017,24,215,24,147,2017,68,24,118,118,118,24,24,215,68,30,30,0,24,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 21:24:00,0
5153,5154,5154,5154,2013,24,217,24,143,2013,74,24,117,117,117,24,24,217,74,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:26:00,0
5210,5233,5210,5210,2026,24,238,24,144,2026,94,24,118,118,118,24,24,238,94,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:28:00,0
5154,5154,5154,5154,2015,24,206,24,147,2015,59,24,118,118,118,24,24,206,59,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:30:00,0
5166,5166,5165,5165,2013,24,216,24,143,2013,73,24,119,119,119,24,24,216,73,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:32:00,0
5207,5208,5208,5208,2029,24,229,24,144,2029,85,24,119,119,119,24,24,229,85,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:34:00,0
5212,5212,5212,5212,2033,23,226,23,145,2033,81,23,119,119,119,23,23,226,81,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:36:00,0
5181,5177,5177,5177,2022,24,213,24,147,2022,66,24,118,118,118,24,24,213,66,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:38:00,0
5160,5164,5164,5164,2025,23,189,23,144,2025,45,23,120,120,120,23,23,189,45,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:40:00,0
5171,5171,5171,5171,2020,24,208,24,145,2020,63,24,119,119,119,24,24,208,63,28,28,0,24,4,4,4,4,2,0,2,2,2,0,0,2,2023-12-18 21:42:00,0
5203,5203,5203,5203,2031,24,224,24,148,2031,76,24,119,119,119,24,24,224,76,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:44:00,0
5189,5187,5187,5187,2020,24,227,24,144,2020,83,24,118,118,118,24,24,227,83,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:46:00,0
5177,5178,5178,5178,2018,24,221,24,143,2018,78,24,120,120,120,24,24,221,78,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:48:00,0
5146,5147,5147,5147,2002,24,225,24,143,2002,82,24,118,118,118,24,24,225,82,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:50:00,0
5192,5192,5192,5192,2030,24,213,24,148,2030,65,24,119,119,119,24,24,213,65,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:52:00,0
5210,5210,5210,5210,2031,24,226,24,144,2031,82,24,120,120,120,24,24,226,82,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:54:00,0
5169,5169,5169,5169,2011,24,222,24,144,2011,78,24,118,118,118,24,24,222,78,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 21:56:00,0
5211,5209,5209,5209,2031,24,234,24,147,2031,87,24,118,118,118,24,24,234,87,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 21:58:00,0
5153,5155,5155,5155,2013,23,204,23,143,2013,61,23,118,118,118,23,23,204,61,27,27,0,23,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 22:00:00,0
5177,5176,5176,5176,2008,24,336,24,145,2008,191,24,117,117,117,24,24,336,191,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 22:02:00,0
5178,5179,5179,5179,2014,23,230,23,143,2014,87,23,118,118,118,23,23,230,87,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:04:00,0
5179,5179,5179,5179,2029,24,206,24,147,2029,59,24,119,119,119,24,24,206,59,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 22:06:00,0
5179,5178,5178,5178,2019,24,215,24,144,2019,71,24,118,118,118,24,24,215,71,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:08:00,0
5173,5174,5174,5174,2015,24,222,24,144,2015,78,24,119,119,119,24,24,222,78,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:10:00,0
5182,5182,5182,5182,2019,24,225,24,147,2019,78,24,119,119,119,24,24,225,78,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 22:12:00,0
5172,5171,5171,5171,2009,24,242,24,143,2009,99,24,117,117,117,24,24,242,99,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:14:00,0
5178,5179,5179,5179,2023,24,210,24,143,2023,67,24,119,119,119,24,24,210,67,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:16:00,0
5203,5221,5202,5202,2029,24,226,24,146,2029,80,24,119,119,119,24,24,226,80,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 22:18:00,0
5186,5187,5187,5187,2029,24,210,24,147,2029,63,24,118,118,118,24,24,210,63,30,30,0,24,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 22:20:00,0
5177,5177,5177,5177,2024,24,211,24,145,2024,66,24,119,119,119,24,24,211,66,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:22:00,0
5198,5197,5197,5197,2021,23,235,23,144,2021,91,23,119,119,119,23,23,235,91,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:24:00,0
5183,5184,5184,5184,2017,24,225,24,143,2017,82,24,118,118,118,24,24,225,82,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:26:00,0
5205,5205,5205,5205,2028,24,233,24,148,2028,85,24,118,118,118,24,24,233,85,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 22:28:00,0
5150,5150,5150,5150,2017,23,193,23,143,2017,50,23,118,118,118,23,23,193,50,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:30:00,0
5187,5187,5187,5187,2028,24,210,24,145,2028,65,24,119,119,119,24,24,210,65,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:32:00,0
5163,5163,5163,5163,2012,24,224,24,146,2012,78,24,118,118,118,24,24,224,78,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 22:34:00,0
5156,5156,5156,5156,2009,24,221,24,142,2009,79,24,117,117,117,24,24,221,79,26,26,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:36:00,0
5193,5192,5192,5192,2032,24,206,24,145,2032,61,24,118,118,118,24,24,206,61,27,27,0,24,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 22:38:00,0
5157,5157,5157,5157,2028,24,179,24,145,2028,34,24,119,119,119,24,24,179,34,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 22:40:00,0
5168,5169,5169,5169,2014,24,222,24,147,2014,75,24,118,118,118,24,24,222,75,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 22:42:00,0
5187,5187,5187,5187,2009,24,245,24,143,2009,102,24,118,118,118,24,24,245,102,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:44:00,0
5192,5192,5192,5192,2009,24,251,24,144,2009,107,24,118,118,118,24,24,251,107,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:46:00,0
5195,5195,5195,5195,2030,23,269,23,148,2030,121,23,120,120,120,23,23,269,70,31,31,0,23,7,7,6,6,6,0,2,2,2,0,0,0,2023-12-18 22:48:00,52
5230,5230,5230,5230,2041,24,226,24,145,2041,81,24,119,119,119,24,24,226,81,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:50:00,0
5202,5202,5202,5202,2030,24,220,24,144,2030,76,24,119,119,119,24,24,220,76,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:52:00,0
5168,5167,5167,5167,2017,24,216,24,144,2017,72,24,118,118,118,24,24,216,72,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 22:54:00,0
5168,5168,5168,5168,2010,23,230,23,146,2010,84,23,117,117,117,23,23,230,84,30,30,0,23,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 22:56:00,0
5170,5171,5171,5171,2016,24,214,24,146,2016,68,24,119,119,119,24,24,214,68,29,29,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 22:58:00,0
5151,5151,5151,5151,2009,24,216,24,142,2009,74,24,118,118,118,24,24,216,74,26,26,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:00:00,0
5187,5187,5187,5187,2016,24,432,24,147,2016,285,24,120,120,120,24,24,432,285,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 23:02:00,0
5178,5196,5177,5177,2018,24,217,24,144,2018,73,24,119,119,119,24,24,217,73,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:04:00,0
5193,5193,5193,5193,2026,24,221,24,144,2026,77,24,119,119,119,24,24,221,77,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:06:00,0
5189,5191,5190,5190,2020,24,227,24,144,2020,83,24,119,119,119,24,24,227,83,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:08:00,0
5178,5178,5178,5178,2011,24,234,24,147,2011,87,24,118,118,118,24,24,234,87,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 23:10:00,0
5193,5193,5193,5193,2021,23,230,23,144,2021,86,23,119,119,119,23,23,230,86,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:12:00,0
5210,5209,5209,5209,2025,24,237,24,144,2025,93,24,118,118,118,24,24,237,93,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 23:14:00,0
5157,5157,5157,5157,2013,24,212,24,147,2013,65,24,118,118,118,24,24,212,65,30,30,0,24,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 23:16:00,0
5203,5204,5204,5204,2023,24,230,24,144,2023,86,24,120,120,120,24,24,230,86,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:18:00,0
5175,5175,5175,5175,2030,23,198,23,144,2030,54,23,119,119,119,23,23,198,54,27,27,0,23,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:20:00,0
5138,5137,5137,5137,2008,24,205,24,144,2008,61,24,119,119,119,24,24,205,61,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:22:00,0
5219,5219,5219,5219,2024,24,253,24,147,2024,106,24,119,119,119,24,24,253,106,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 23:24:00,0
5184,5185,5185,5185,2022,24,219,24,144,2022,75,24,119,119,119,24,24,219,75,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:26:00,0
5195,5195,5195,5195,2032,24,212,24,144,2032,68,24,118,118,118,24,24,212,68,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:28:00,0
5188,5187,5187,5187,2024,24,220,24,147,2024,73,24,119,119,119,24,24,220,73,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 23:30:00,0
5186,5184,5184,5184,2029,24,203,24,145,2029,58,24,118,118,118,24,24,203,58,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:32:00,0
5209,5209,5209,5209,2037,24,215,24,144,2037,71,24,119,119,119,24,24,215,71,27,27,0,24,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 23:34:00,0
5211,5214,5214,5214,2044,24,209,24,147,2044,62,24,119,119,119,24,24,209,62,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 23:36:00,0
5184,5182,5182,5182,2030,23,211,23,147,2030,64,23,118,118,118,23,23,211,64,30,30,0,23,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 23:38:00,0
5196,5197,5197,5197,2025,24,219,24,144,2025,75,24,119,119,119,24,24,219,75,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:40:00,0
5139,5139,5139,5139,2012,24,194,24,144,2012,50,24,118,118,118,24,24,194,50,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:42:00,0
5153,5154,5154,5154,2013,23,221,23,146,2013,75,23,118,118,118,23,23,221,75,30,30,0,23,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 23:44:00,0
5198,5198,5198,5198,2021,24,237,24,144,2021,93,24,118,118,118,24,24,237,93,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:46:00,0
5173,5173,5173,5173,2019,24,210,24,144,2019,66,24,118,118,118,24,24,210,66,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:48:00,0
5193,5212,5193,5193,2021,24,232,24,144,2021,88,24,118,118,118,24,24,232,88,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:50:00,0
5170,5169,5169,5169,2024,24,202,24,147,2024,55,24,118,118,118,24,24,202,55,30,30,0,24,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 23:52:00,0
5189,5189,5189,5189,2030,24,214,24,145,2030,69,24,119,119,119,24,24,214,69,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 23:54:00,0
5188,5189,5189,5189,2030,24,205,24,145,2030,60,24,119,119,119,24,24,205,60,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 23:56:00,0
