parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", node=""10.200.64.186"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", node=""10.200.64.186"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", node=""10.200.64.186"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
26,26,26,26,0,0,52,0,0,28,0,24,0,2,2,0,0,0,0,52,24,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 05:34:00,0,1701405240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,47,0,0,28,0,19,0,0,0,0,0,0,0,47,19,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 05:36:00,0,1701405360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
26,26,26,26,0,0,57,0,0,32,0,25,0,1,1,0,0,0,0,57,25,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 05:38:00,0,1701405480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
30,30,30,30,0,0,161,0,0,30,0,131,0,1,1,0,0,0,0,161,29,30,30,6,6,1,4,4,4,2,2,2,1,2023-12-01 05:40:00,104,1701405600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
17,17,17,17,0,0,46,0,0,29,0,17,0,0,0,0,0,0,0,46,17,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 05:42:00,1,1701405720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
33,33,33,33,0,0,63,0,0,32,0,31,0,2,2,0,0,0,0,63,31,32,32,8,8,0,8,8,7,2,2,2,2,2023-12-01 05:44:00,1,1701405840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
31,31,31,31,0,0,56,0,0,28,0,28,0,3,3,0,0,0,0,56,28,28,28,4,4,3,4,4,4,2,2,2,3,2023-12-01 05:46:00,0,1701405960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,52,0,0,28,0,24,0,1,1,0,0,0,0,52,24,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 05:48:00,0,1701406080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,55,0,0,32,0,23,0,2,2,0,0,0,0,55,23,32,32,8,8,0,8,8,8,2,2,2,2,2023-12-01 05:50:00,0,1701406200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,49,0,0,28,0,21,0,1,1,0,0,0,0,49,21,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 05:52:00,0,1701406320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,152,0,0,28,0,124,0,1,1,0,0,0,0,152,124,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 05:54:00,0,1701406440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
21,21,21,21,0,0,50,0,0,29,0,21,0,0,0,0,0,0,0,50,21,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 05:56:00,1,1701406560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
14,14,14,14,0,0,45,0,0,32,0,13,0,1,1,0,0,0,0,45,13,32,32,8,8,1,8,8,7,2,2,2,1,2023-12-01 05:58:00,1,1701406680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,52,0,0,28,0,24,0,1,1,0,0,0,0,52,24,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 06:00:00,0,1701406800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:02:00,0,1701406920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
18,18,18,18,0,0,150,0,0,32,0,118,0,0,0,0,0,0,0,150,118,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 06:04:00,0,1701407040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
29,29,29,29,0,0,53,0,0,28,0,25,0,4,4,0,0,0,0,53,25,28,28,4,4,3,4,4,4,2,2,2,4,2023-12-01 06:06:00,0,1701407160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,47,0,0,28,0,19,0,3,3,0,0,0,0,47,19,28,28,4,4,2,4,4,4,2,2,2,3,2023-12-01 06:08:00,0,1701407280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
23,23,23,23,0,0,54,0,0,32,0,22,0,1,1,0,0,0,0,54,22,32,32,8,8,1,8,8,7,2,2,2,1,2023-12-01 06:10:00,1,1701407400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
34,34,34,34,0,0,62,0,0,29,0,33,0,1,1,0,0,0,0,62,33,29,29,5,5,0,5,5,4,2,2,2,1,2023-12-01 06:12:00,1,1701407520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
36,36,36,36,0,0,164,0,0,28,0,136,0,0,0,0,0,0,0,164,136,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:14:00,0,1701407640,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
32,32,32,32,0,0,59,0,0,28,0,31,0,1,1,0,0,0,0,59,31,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 06:16:00,0,1701407760,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,156,0,0,32,0,124,0,1,1,0,0,0,0,156,124,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 06:18:00,0,1701407880,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
30,30,30,30,0,0,56,0,0,28,0,28,0,2,2,0,0,0,0,56,28,28,28,4,4,1,4,4,4,2,2,2,2,2023-12-01 06:20:00,0,1701408000,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,47,0,0,28,0,19,0,0,0,0,0,0,0,47,19,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:22:00,0,1701408120,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
16,16,16,16,0,0,146,0,0,32,0,114,0,2,2,0,0,0,0,146,114,32,32,8,8,1,8,8,7,2,2,2,2,2023-12-01 06:24:00,1,1701408240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
23,23,23,23,0,0,51,0,0,29,0,22,0,1,1,0,0,0,0,51,22,29,29,5,5,1,5,5,4,2,2,2,1,2023-12-01 06:26:00,1,1701408360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,47,0,0,28,0,19,0,0,0,0,0,0,0,47,19,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:28:00,0,1701408480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
29,29,29,29,0,0,60,0,0,32,0,28,0,1,1,0,0,0,0,60,28,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 06:30:00,0,1701408600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
31,31,31,31,0,0,57,0,0,28,0,29,0,2,2,1,0,0,0,57,29,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 06:32:00,0,1701408720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
24,24,24,24,0,0,152,0,0,28,0,124,0,0,0,0,0,0,0,152,124,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:34:00,0,1701408840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,52,0,0,27,0,25,0,0,0,0,0,0,0,52,25,27,27,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:36:00,0,1701408960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
26,26,26,26,0,0,58,0,0,32,0,26,0,0,0,0,0,0,0,58,26,32,32,8,8,0,8,8,7,2,2,2,0,2023-12-01 06:38:00,1,1701409080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
35,35,35,35,0,0,116,0,0,30,0,86,0,0,0,0,0,0,0,116,35,30,30,6,6,0,5,5,4,2,2,2,0,2023-12-01 06:40:00,53,1701409200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,53,0,0,28,0,25,0,0,0,0,0,0,0,53,25,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 06:42:00,1,1701409320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
17,17,17,17,0,0,49,0,0,32,0,17,0,0,0,0,0,0,0,49,17,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 06:44:00,0,1701409440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
31,31,31,31,0,0,57,0,0,28,0,29,0,2,2,0,0,0,0,57,29,28,28,4,4,1,4,4,4,2,2,2,2,2023-12-01 06:46:00,1,1701409560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
21,21,21,21,0,0,48,0,0,28,0,20,0,1,1,0,0,0,0,48,20,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 06:48:00,0,1701409680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
33,33,33,33,0,0,64,0,0,32,0,32,0,1,1,0,0,0,0,64,32,32,32,8,8,0,8,8,8,2,2,2,1,2023-12-01 06:50:00,0,1701409800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
18,18,18,18,0,0,45,0,0,28,0,17,0,1,1,0,0,0,0,45,17,28,28,4,4,1,4,4,3,2,2,2,1,2023-12-01 06:52:00,1,1701409920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
21,21,21,21,0,0,50,0,0,29,0,21,0,0,0,0,0,0,0,50,21,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 06:54:00,1,1701410040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
24,24,24,24,0,0,52,0,0,29,0,23,0,1,1,0,0,0,0,52,23,29,29,4,4,1,4,4,4,2,2,2,1,2023-12-01 06:56:00,0,1701410160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
20,20,20,20,0,0,50,0,0,31,0,19,0,1,1,0,0,0,0,50,19,31,31,8,8,1,8,8,8,2,2,2,1,2023-12-01 06:58:00,0,1701410280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
27,27,27,27,0,0,55,0,0,28,0,27,0,0,0,0,0,0,0,55,27,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 07:00:00,0,1701410400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
26,25,26,26,0,0,53,0,0,28,0,25,0,0,0,0,0,0,0,53,25,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 07:02:00,0,1701410520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
26,26,26,26,0,0,156,0,0,32,0,124,0,2,2,1,0,0,0,156,124,32,32,8,8,0,8,8,8,2,2,2,1,2023-12-01 07:04:00,0,1701410640,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
27,27,27,27,0,0,55,0,0,28,0,27,0,0,0,0,0,0,0,55,27,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 07:06:00,1,1701410760,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
31,31,31,31,0,0,59,0,0,29,0,30,0,1,1,0,0,0,0,59,30,29,29,5,5,1,5,5,4,2,2,2,1,2023-12-01 07:08:00,1,1701410880,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,53,0,0,32,0,21,0,1,1,0,0,0,0,53,21,32,32,8,8,0,8,8,8,2,2,2,1,2023-12-01 07:10:00,0,1701411000,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,49,0,0,28,0,21,0,1,1,0,0,0,0,49,21,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 07:12:00,0,1701411120,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,50,0,0,28,0,22,0,3,3,1,0,0,0,50,22,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 07:14:00,0,1701411240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
26,26,26,26,0,0,53,0,0,28,0,25,0,1,1,0,0,0,0,53,25,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 07:16:00,0,1701411360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
28,28,28,28,0,0,58,0,0,32,0,26,0,2,2,0,0,0,0,58,26,32,32,8,8,2,8,8,8,2,2,2,2,2023-12-01 07:18:00,0,1701411480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
26,26,26,26,0,0,52,0,0,28,0,24,0,2,2,0,0,0,0,52,24,28,28,4,4,1,4,4,3,2,2,2,2,2023-12-01 07:20:00,1,1701411600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
28,28,28,28,0,0,57,0,0,29,0,28,0,0,0,0,0,0,0,57,28,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 07:22:00,1,1701411720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
13,13,13,13,0,0,45,0,0,32,0,13,0,0,0,0,0,0,0,45,13,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 07:24:00,0,1701411840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,47,0,0,28,0,19,0,0,0,0,0,0,0,47,19,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 07:26:00,0,1701411960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
17,17,17,17,0,0,142,0,0,28,0,114,0,3,3,0,0,0,0,142,114,28,28,4,4,2,4,4,4,2,2,2,3,2023-12-01 07:28:00,0,1701412080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
23,23,23,23,0,0,54,0,0,32,0,22,0,1,1,0,0,0,0,54,22,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 07:30:00,0,1701412200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
35,35,35,35,0,0,61,0,0,28,0,33,0,2,2,0,0,0,0,61,33,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 07:32:00,0,1701412320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
35,35,35,35,0,0,162,0,0,29,0,133,0,2,2,0,0,0,0,162,133,29,29,5,5,2,5,5,3,2,2,2,2,2023-12-01 07:34:00,2,1701412440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
33,33,33,33,0,0,60,0,0,28,0,32,0,1,1,0,0,0,0,60,32,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 07:36:00,0,1701412560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
32,32,32,32,0,0,63,0,0,32,0,31,0,1,1,0,0,0,0,63,31,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 07:38:00,0,1701412680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
29,29,29,29,0,0,110,0,0,30,0,80,0,1,1,0,0,0,0,110,28,30,30,6,6,1,4,4,4,2,2,2,1,2023-12-01 07:40:00,55,1701412800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
29,29,29,29,0,0,54,0,0,28,0,26,0,3,3,0,0,0,0,54,26,28,28,4,4,1,4,4,4,2,2,2,3,2023-12-01 07:42:00,0,1701412920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
28,28,28,28,0,0,59,0,0,32,0,27,0,1,1,0,0,0,0,59,27,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 07:44:00,0,1701413040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,46,0,0,28,0,18,0,1,1,0,0,0,0,46,18,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 07:46:00,0,1701413160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
30,30,30,30,0,0,58,0,0,29,0,29,0,1,1,0,0,0,0,58,29,29,29,5,5,1,5,5,3,2,2,2,1,2023-12-01 07:48:00,2,1701413280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
27,27,27,27,0,0,58,0,0,32,0,26,0,1,1,1,0,0,0,58,26,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 07:50:00,0,1701413400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
20,20,20,20,0,0,147,0,0,28,0,119,0,1,1,0,0,0,0,147,119,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 07:52:00,0,1701413520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,52,0,0,28,0,24,0,1,1,1,0,0,0,52,24,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 07:54:00,0,1701413640,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
24,24,24,24,0,0,56,0,0,32,0,24,0,0,0,0,0,0,0,56,24,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 07:56:00,0,1701413760,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
21,21,21,21,0,0,148,0,0,28,0,120,0,1,1,0,0,0,0,148,120,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 07:58:00,0,1701413880,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
23,23,23,23,0,0,49,0,0,28,0,21,0,2,2,1,0,0,0,49,21,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 08:00:00,0,1701414000,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
31,29,31,31,0,0,57,0,0,29,0,28,0,1,1,0,0,0,0,57,28,29,29,5,5,1,5,5,3,2,2,2,1,2023-12-01 08:02:00,2,1701414120,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
33,33,33,33,0,0,62,0,0,32,0,30,0,3,3,0,0,0,0,62,30,32,32,8,8,2,8,8,8,2,2,2,3,2023-12-01 08:04:00,0,1701414240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
17,17,17,17,0,0,45,0,0,28,0,17,0,0,0,0,0,0,0,45,17,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 08:06:00,0,1701414360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,46,0,0,28,0,18,0,1,1,0,0,0,0,46,18,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 08:08:00,0,1701414480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
20,20,20,20,0,0,51,0,0,32,0,19,0,1,1,0,0,0,0,51,19,32,32,8,8,0,8,8,8,2,2,2,1,2023-12-01 08:10:00,0,1701414600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
18,18,18,18,0,0,46,0,0,28,0,18,0,0,0,0,0,0,0,46,18,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 08:12:00,0,1701414720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
19,19,19,19,0,0,46,0,0,29,0,17,0,2,2,0,0,0,0,46,17,29,29,5,5,2,5,5,4,2,2,2,2,2023-12-01 08:14:00,1,1701414840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,53,0,0,32,0,21,0,1,1,0,0,0,0,53,21,32,32,8,8,1,8,8,7,2,2,2,1,2023-12-01 08:16:00,1,1701414960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
18,18,18,18,0,0,46,0,0,28,0,18,0,0,0,0,0,0,0,46,18,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 08:18:00,0,1701415080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
20,20,20,20,0,0,47,0,0,28,0,19,0,1,1,0,0,0,0,47,19,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 08:20:00,0,1701415200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
24,24,24,24,0,0,52,0,0,28,0,24,0,0,0,0,0,0,0,52,24,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 08:22:00,0,1701415320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
17,17,17,17,0,0,49,0,0,32,0,17,0,0,0,0,0,0,0,49,17,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 08:24:00,2,1701415440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
14,14,14,14,0,0,42,0,0,28,0,14,0,0,0,0,0,0,0,42,14,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 08:26:00,0,1701415560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
13,13,13,13,0,0,40,0,0,29,0,11,0,2,2,0,0,0,0,40,11,29,29,5,5,2,5,5,4,2,2,2,2,2023-12-01 08:28:00,1,1701415680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,56,0,0,32,0,24,0,1,1,0,0,0,0,56,24,32,32,8,8,1,8,8,7,2,2,2,1,2023-12-01 08:30:00,1,1701415800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 08:32:00,0,1701415920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
22,22,22,22,0,0,48,0,0,28,0,20,0,2,2,0,0,0,0,48,20,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 08:34:00,0,1701416040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
23,23,23,23,0,0,54,0,0,32,0,22,0,1,1,0,0,0,0,54,22,32,32,8,8,0,8,8,8,2,2,2,1,2023-12-01 08:36:00,0,1701416160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,52,0,0,28,0,24,0,1,1,0,0,0,0,52,24,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 08:38:00,0,1701416280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
25,25,25,25,0,0,104,0,0,29,0,75,0,1,1,0,0,0,0,104,24,29,29,5,5,1,4,4,4,2,2,2,1,2023-12-01 08:40:00,52,1701416400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
18,18,18,18,0,0,46,0,0,29,0,17,0,1,1,0,0,0,0,46,17,29,29,5,5,1,5,5,4,2,2,2,1,2023-12-01 08:42:00,1,1701416520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
