parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",environment=""rc""}[1m])))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))",target_metric
5657,5657,5657,5657,2018,86,294,86,214,2018,80,86,184,184,184,86,86,294,80,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:18:00,0,1702873080,288.03515625,4485989.6,4039142.1333333324,4485989.6,15.087297495548327,22.826381120006165,100,0.05454148789178969,0.19998545560322886,2851.428986982765,0.0,1,0.7857142857142857,0.9453857901243546,1.4362591811504617
5601,5602,5602,5602,2015,86,278,86,199,2015,79,86,186,186,186,86,86,278,79,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:20:00,0,1702873200,284.3125,5832205.333333332,5323270.133333334,5832205.333333332,14.184323295549904,9.821278053350396,100,0.0,0.19988370402674807,2842.346271260358,0.0,1,1.0,0.8177060619276058,1.1811309783398751
5649,5648,5648,5648,2023,103,278,103,215,2023,63,103,184,184,184,103,103,278,63,30,30,0,103,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 12:22:00,0,1702873320,291.1953125,4538729.333333333,3558808.8,4538729.333333333,13.64685369333731,19.50469090998619,100,0.05454644629902362,0.2000036364297533,2840.77892325315,0.0,1,0.7857142857142857,0.6545573555882834,1.327296859942908
5642,5642,5642,5642,2025,90,288,90,215,2025,73,90,188,188,188,90,90,288,73,28,28,0,90,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 12:24:00,0,1702873440,293.04296875,2660417.8666666667,2258156.8,2660417.8666666667,11.713337646667949,20.254768496670295,100,0.054545454545454536,0.2,2818.909090909091,0.0,1,0.7857142857142857,0.6,1.1090909090909091
5647,5648,5648,5648,2027,100,270,100,208,2027,62,100,192,192,192,100,100,270,62,27,27,0,100,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:26:00,0,1702873560,294.21875,4187929.333333334,3353809.333333333,4187929.333333334,11.496692395562098,17.60576370000005,100,0.0,0.1999781841980875,2788.0594844198818,0.0,1,1.0,0.12725884448969202,1.1635094353343272
5657,5656,5656,5656,2028,91,274,91,207,2028,67,91,193,193,193,91,91,274,67,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:28:00,0,1702873680,287.7421875,3322616.0,3060023.466666667,3322616.0,17.44119455556049,24.54238370000288,100,0.0,0.2000072729917452,2785.192188806866,0.0,1,1.0,0.0,1.181861158587585
5606,5606,5606,5606,2022,89,245,89,212,2022,33,89,190,190,190,89,89,245,33,30,30,0,89,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 12:30:00,0,1702873800,287.5546875,4681128.075205014,4503493.299553304,4681128.075205014,12.263502502391848,18.323180208662794,100,0.054545454545454536,0.2,2755.6363636363635,0.0,1,0.7857142857142857,0.0,1.2181818181818178
5650,5650,5650,5650,2022,88,291,88,212,2022,79,88,189,189,189,88,88,291,79,27,27,0,88,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:32:00,0,1702873920,293.2890625,5016875.466666667,3928809.866666666,5016875.466666667,13.658335822223716,23.338726776685988,100,0.05454644629902362,0.2000036364297533,2833.142420771287,0.0,1,0.7857142857142857,0.8909252895507191,1.0727467772141313
5641,5642,5642,5642,2023,93,295,93,216,2023,79,93,190,190,190,93,93,295,79,27,27,0,93,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:34:00,0,1702874040,291.96875,6983019.2,5647913.6,6983019.2,12.168347882236251,15.46748086332324,100,0.0,0.20001090968598287,2846.3370729312514,0.0,1,1.0,0.7454952088295725,1.2727966980017091
5632,5631,5631,5631,2018,104,285,94,212,2020,73,94,190,190,190,94,92,285,73,30,30,0,92,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 12:36:00,6,1702874160,296.5390625,4139110.4,3624448.8,4139110.4,11.254038297774965,18.17311588000545,100,0.05454446282794858,0.1999963637024781,2819.948728204942,0.0,1,0.7857142857142857,0.7454409919819641,1.1636152069962364
5650,5649,5649,5649,2026,99,282,99,214,2026,68,99,187,187,187,99,99,282,68,27,27,0,99,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:38:00,0,1702874280,288.18359375,5637990.133333334,4591154.666666667,5637990.133333334,11.148541219994916,20.95685469668145,100,0.05454644629902362,0.2000036364297533,2837.506136475208,0.0,1,0.7857142857142857,0.7272859506536483,1.05456462844779
5631,5633,5633,5633,2017,93,286,93,207,2017,79,93,180,180,180,93,93,286,79,28,28,0,93,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 12:40:00,0,1702874400,301.51171875,6103426.4,4925448.8,6103426.4,15.36447264889527,17.917420543332508,100,0.0,0.2000036364297533,2808.051055473736,0.0,1,1.0,0.6363752068219423,1.2363861161112022
5600,5600,5600,5600,2008,89,269,89,214,2008,55,89,188,188,188,89,89,269,55,27,27,0,89,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 12:42:00,0,1702874520,286.8515625,4762986.933333334,4341139.466666667,4762986.933333334,12.864763068888955,19.005133706668857,100,0.018181487609316198,0.1999963637024781,2802.4945000999987,0.0,1,0.9166666666666666,0.5272631406701697,1.0727077689496554
5581,5581,5581,5581,1994,87,295,87,217,1994,78,87,180,180,180,87,87,295,78,30,30,0,87,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 12:44:00,0,1702874640,287.24609375,4343591.733333333,3655008.533333333,4343591.733333333,6.986029684436895,20.678717403352493,100,0.054545454545454536,0.2,2803.636363636364,0.0,1,0.7857142857142857,0.6909090909090909,1.2363636363636359
5629,5628,5628,5628,2025,83,281,83,216,2025,65,83,196,196,196,83,83,281,65,27,27,0,83,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:46:00,0,1702874760,287.5703125,4671904.79365291,4137585.172344824,4671904.79365291,18.15216584883497,21.504879538618997,100,0.054545454545454536,0.2,2811.272727272727,0.0,1,0.7857142857142857,0.4727272727272727,1.2
5629,5630,5630,5630,2026,97,262,97,208,2026,54,97,193,193,193,97,97,262,54,27,27,0,97,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:48:00,0,1702874880,287.265625,5283654.4,4496571.733333333,5283654.4,14.412536699997466,21.229538426656895,100,0.0,0.2000036364297533,2816.778486881579,0.0,1,1.0,0.4909180166912126,1.2000218185785196
5653,5653,5653,5653,2028,91,273,91,208,2028,65,91,194,194,194,91,91,273,65,30,30,0,91,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 12:50:00,0,1702875000,291.18359375,4646989.066666666,3877007.466666667,4646989.066666666,13.314312393340511,20.521006999988455,100,0.05461198186882202,0.2002439335190141,2813.60930588171,0.0,1,0.7857142857142857,0.32767189121293216,1.2196675950703586
5691,5690,5690,5690,2039,92,295,92,215,2039,80,92,195,195,195,92,92,295,80,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:52:00,0,1702875120,298.71875,4554432.266666667,3908216.266666666,4554432.266666667,8.731254904446866,22.193224426688786,100,0.054545454545454536,0.2,2833.090909090909,0.0,1,0.7857142857142857,0.6909090909090909,1.1636363636363636
5668,5669,5669,5669,2037,92,293,92,226,2037,67,92,194,194,194,92,92,293,67,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:54:00,0,1702875240,298.546875,2735773.6,2418322.933333333,2735773.6,16.405867857764758,16.344983703335554,100,0.0,0.2000036364297533,2820.051273659521,0.0,1,1.0,0.527282314223895,1.127293223513155
5690,5690,5690,5690,2025,101,300,101,219,2025,81,101,193,193,193,101,101,300,81,27,27,0,101,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 12:56:00,0,1702875360,293.75390625,4241514.385730955,3547935.055842641,4241514.385730955,17.625185104191452,19.73900711784864,100,0.0,0.1999890915040998,2819.8461902078075,0.0,1,1.0,0.4727014890096904,1.0908495900223625
5640,5638,5638,5638,2036,89,264,89,215,2036,49,89,182,182,182,89,89,264,49,30,30,0,89,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 12:58:00,0,1702875480,300.2890625,3608926.1333333324,3146086.933333333,3608926.1333333324,14.530634688886087,18.922837933326566,100,0.05454644629902362,0.2000036364297533,2830.960562919326,0.0,1,0.7857142857142857,0.5818287605229187,1.1636575210458373
5619,5619,5619,5619,2022,87,277,87,210,2022,67,87,191,191,191,87,87,277,67,27,27,0,87,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 13:00:00,0,1702875600,298.16015625,4915958.666666667,4151475.2,4915958.666666667,15.068917253326314,24.681587969995842,100,0.03644115664231183,0.20042636153271506,2813.98611591932,0.0,1,0.8461538461538461,0.7106025545250806,1.257219904159758
5631,5633,5633,5633,2010,82,293,82,209,2010,84,82,193,193,193,82,82,293,84,28,28,0,82,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 13:02:00,0,1702875720,296.80859375,4074315.466666667,3840525.066666667,4074315.466666667,13.588448346660394,21.60498219668322,100,0.0,0.19999272753718048,2830.806152503545,0.0,1,1.0,0.7454274390022182,1.1999563652230831
5668,5666,5666,5666,2019,92,402,92,219,2019,183,92,193,193,193,92,92,402,183,30,30,0,92,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:04:00,0,1702875840,291.109375,5345388.8,4594983.2,5345388.8,21.272744673333364,20.906447450009484,100,0.05454644629902362,0.2000036364297533,2850.5972835869743,0.0,1,0.7857142857142857,0.8727431407843779,1.145475372279496
5577,5578,5578,5578,2015,89,278,89,210,2015,68,89,178,178,178,89,89,278,68,27,27,0,89,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:06:00,0,1702875960,290.1171875,6735740.266666668,5703498.666666668,6735740.266666668,22.2565284044443,20.87825761998829,100,0.05461198186882202,0.2002439335190141,2815.7937851564634,0.0,1,0.7857142857142857,0.6553437824258643,1.1468516192452625
5641,5642,5642,5642,2021,105,278,105,212,2021,66,105,189,189,189,105,105,278,66,27,27,0,105,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:08:00,0,1702876080,291.46484375,6315737.333333332,5503089.333333333,6315737.333333332,12.249914113328687,24.242700906664442,100,0.0,0.19998545560322886,2801.250818122319,0.0,1,1.0,0.6181368627736165,1.1453712457275835
5621,5620,5620,5620,2022,99,264,99,211,2022,53,99,187,187,187,99,99,264,53,27,27,0,99,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:10:00,0,1702876200,291.69921875,5336523.466666667,3934042.666666666,5336523.466666667,17.54288624668132,23.55489822000284,100,0.0,0.2000036364297533,2820.051273659521,0.0,1,1.0,0.5091001654575538,1.145475372279496
5624,5625,5625,5625,2024,86,274,86,209,2024,65,86,185,185,185,86,86,274,65,30,30,0,86,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:12:00,0,1702876320,288.02734375,5416232.015467699,4604819.254616975,5416232.015467699,13.848526952910245,12.82321684113548,100,0.054522654162804635,0.19991639859695035,2803.5548770514147,0.0,1,0.7857142857142857,0.5270523235737782,1.1268015193646292
5681,5680,5680,5680,2041,97,293,97,225,2041,68,97,183,183,183,97,97,293,68,27,27,0,97,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:14:00,0,1702876440,289.5859375,4752687.42083861,4147717.085527632,4752687.42083861,10.848325527182231,21.240489120732924,100,0.054545454545454536,0.2,2841.818181818181,0.0,1,0.7857142857142857,0.7454545454545455,1.0545454545454545
5649,5650,5650,5650,2025,87,284,87,212,2025,72,87,184,184,184,87,87,284,72,27,27,4,87,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:16:00,0,1702876560,289.79296875,2635146.4,2122765.066666667,2635146.4,12.145521291111233,20.188488686665853,100,0.0,0.1999781841980875,2826.237137766789,0.0,1,1.0,0.6181143875213613,1.3271279496782171
5639,5639,5639,5639,2028,95,274,95,219,2028,55,95,193,193,193,95,95,274,55,30,30,0,95,6,6,6,6,5,0,2,2,2,0,0,1,2023-12-18 13:18:00,0,1702876680,298.98828125,3723752.266666666,2694664.533333333,3723752.266666666,12.052409066656967,25.29356285667745,100,0.05454446282794858,0.1999963637024781,2833.03939928365,0.0,1,0.7857142857142857,0.5454446282794858,1.236341157433501
5646,5646,5646,5646,2035,91,276,91,220,2035,56,91,193,193,193,91,91,276,56,28,28,0,91,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 13:20:00,0,1702876800,292.02734375,3913215.7333333325,3118382.933333333,3913215.7333333325,8.622012826672291,19.222708189990954,100,0.05453653038593685,0.1999672780817684,2838.0810412841543,0.0,1,0.7857142857142857,0.4362922430874948,1.1452671381046735
5613,5613,5613,5613,2006,92,285,92,209,2006,76,92,181,181,181,92,92,285,76,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:22:00,0,1702876920,284.77734375,3673303.7333333325,3337558.4,3673303.7333333325,11.201977082220967,17.264268830015983,100,0.0,0.2000036364297533,2835.324278623248,0.0,1,1.0,0.7272859506536483,1.127293223513155
5602,5602,5602,5602,2025,84,273,84,210,2025,63,84,185,185,185,84,84,273,63,27,27,0,84,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:24:00,0,1702877040,291.1875,4286784.533333333,3635107.2,4286784.533333333,15.044512835560859,14.926482403340437,100,0.0,0.2,2821.090909090909,0.0,1,1.0,0.6363636363636364,0.8909090909090909
5636,5635,5635,5635,2018,91,287,91,218,2018,69,91,186,186,186,91,91,287,69,30,30,0,91,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:26:00,0,1702877160,290.26171875,3704557.066666667,3180299.466666667,3704557.066666667,9.57445125556357,19.560437236650614,100,0.054543471146503764,0.19999272753718048,2834.078760772335,0.0,1,0.7857142857142857,0.5817970255627068,1.1999563652230831
5621,5622,5622,5622,2027,86,269,86,214,2027,55,86,183,183,183,86,86,269,55,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:28:00,0,1702877280,291.84375,5239552.0,4715294.933333334,5239552.0,16.219180164448012,24.69590269999268,100,0.054543471146503764,0.19999272753718048,2779.535289625832,0.0,1,0.7857142857142857,0.0,1.3817679357114288
5580,5579,5579,5579,1998,111,284,111,217,1998,67,111,184,184,184,111,111,284,67,27,27,0,111,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:30:00,0,1702877400,287.69140625,2399899.2,2336379.466666667,2399899.2,13.11478472888767,22.010729296671343,100,0.0,0.2000036364297533,2797.141766213931,0.0,1,1.0,0.0,1.2909325624102257
5666,5668,5667,5667,2026,98,279,98,216,2026,63,98,190,190,190,98,98,279,63,30,30,0,98,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:32:00,0,1702877520,295.328125,5425409.6,4318808.0,5425409.6,9.650853895549922,22.529228496665986,100,0.05454644629902362,0.2000036364297533,2829.869633993346,0.0,1,0.7857142857142857,0.07272859506536483,1.3454790087092492
5659,5659,5659,5659,2031,85,289,85,216,2031,73,85,178,178,178,85,85,289,73,27,27,0,85,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:34:00,0,1702877640,285.98828125,5561807.466666667,5010266.4,5561807.466666667,15.053663917788072,12.66214769333601,100,0.054547438088657765,0.20000727299174512,2828.8301392777917,0.0,1,0.7857142857142857,0.7818466126040946,1.2545910760391286
5688,5688,5688,5688,2041,92,293,92,223,2041,70,92,191,191,191,92,92,293,70,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:36:00,0,1702877760,297.796875,5210604.266666667,4132916.533333333,5210604.266666667,12.74878158888896,15.907104746656842,100,0.0,0.19998181983456048,2831.7425688573767,0.0,1,1.0,0.39996363966912096,1.09080992637033
5648,5648,5648,5648,2019,94,289,94,216,2019,73,94,194,194,194,94,94,289,73,28,28,0,94,4,4,4,4,2,0,2,2,2,0,0,2,2023-12-18 13:38:00,0,1702877880,289.703125,3732137.6,2910043.466666667,3732137.6,13.299754526669858,27.25312683665833,100,0.018181487609316198,0.1999963637024781,2843.9482918492395,0.0,1,0.9166666666666666,0.8908928928564935,1.2545226450428175
5616,5615,5615,5615,2015,85,271,85,206,2015,65,85,187,187,187,85,85,271,65,30,30,0,85,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:40:00,0,1702878000,294.19921875,2305581.333333333,2174831.733333333,2305581.333333333,14.51544369556359,13.108604596660976,100,0.05454644629902362,0.2000036364297533,2826.596847215404,0.0,1,0.7857142857142857,0.5818287605229187,1.2545682648775434
5634,5633,5633,5633,2024,93,286,93,208,2024,78,93,192,192,192,93,93,286,78,27,27,0,93,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:42:00,0,1702878120,288.26953125,4330090.666666667,3629302.1333333324,4330090.666666667,12.35802319111018,23.537982986648178,100,0.054548429914358966,0.20001090968598287,2815.7899521792096,0.0,1,0.7857142857142857,0.6363983490008546,1.0182373584013673
5650,5653,5652,5652,2021,100,285,100,213,2021,72,100,185,185,185,100,100,285,72,27,27,0,100,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:44:00,0,1702878240,283.0078125,5801472.266666668,4819327.466666667,5801472.266666668,16.211541957778135,17.003609576665138,100,0.0,0.20001090968598287,2844.1551357346757,0.0,1,1.0,0.7091295888866666,1.2000654581158972
5670,5669,5669,5669,2019,90,310,90,224,2019,86,90,190,190,190,90,90,310,86,30,30,0,90,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:46:00,0,1702878360,288.13671875,3314822.4,2973353.333333333,3314822.4,15.008978944452894,21.131390170000184,100,0.05454942177612917,0.2000145465124736,2844.206851407375,0.0,1,0.7857142857142857,0.7455087642737653,1.272819841443014
5620,5621,5621,5621,2018,98,279,98,210,2018,69,98,183,183,183,98,98,279,69,27,27,0,98,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:48:00,0,1702878480,286.1484375,3805799.7333333325,3178117.6,3805799.7333333325,8.835806031113155,15.853470526659901,100,0.054542479501118124,0.1999890915040998,2803.483446357472,0.0,1,0.7857142857142857,0.4908823155100631,1.0726687635219898
5638,5636,5636,5636,2020,94,277,94,208,2020,69,94,189,189,189,94,94,277,69,27,27,0,94,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:50:00,0,1702878600,303.1640625,3798987.2,3490549.6,3798987.2,12.791880704446358,17.302567736672547,100,0.0,0.20000727299174512,2816.8297028982865,0.0,1,1.0,0.6909342157896651,1.2182261173133566
5685,5687,5687,5687,2024,101,302,101,217,2024,85,101,188,188,188,101,101,302,85,27,27,0,101,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 13:52:00,0,1702878720,287.59375,4166519.466666667,3450273.333333333,4166519.466666667,13.25695150444517,24.36626301333793,100,0.0,0.20031686485895872,2844.1352685156517,0.0,1,1.0,0.7648462112796606,1.2383224373099266
5645,5644,5644,5644,2020,91,280,91,219,2020,61,91,200,200,200,91,91,280,61,30,30,0,91,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 13:54:00,0,1702878840,287.265625,4955927.180581489,4239785.542811417,4955927.180581489,15.60916245666504,22.147228404247407,100,0.054548429914358966,0.20001090968598287,2850.7009473243993,0.0,1,0.7857142857142857,0.6000327290579486,1.1636998381729913
5666,5665,5665,5665,2022,98,294,98,217,2022,77,98,190,190,190,98,98,294,77,27,27,0,98,3,3,3,3,2,0,2,2,2,0,0,1,2023-12-18 13:56:00,0,1702878960,288.8359375,4723174.133333334,3974204.266666666,4723174.133333334,14.182913346659104,22.077549313350268,100,0.03636495872577185,0.2000072729917452,2833.193934324885,0.0,1,0.8461538461538461,0.9091239681442962,1.1636786792246991
5610,5612,5612,5612,2018,84,278,84,217,2018,61,84,180,180,180,84,84,278,61,28,28,0,84,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 13:58:00,0,1702879080,288.109375,4513295.733333333,4240296.0,4513295.733333333,7.882717320009962,27.263200553352362,100,0.0,0.2000145465124737,2788.5664411957237,0.0,1,1.0,0.5273110771692487,1.1091715761146266
5635,5634,5634,5634,2022,96,284,96,210,2022,74,96,187,187,187,96,96,284,74,30,30,0,96,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 14:00:00,0,1702879200,291.15625,4951864.266666667,4490955.2,4951864.266666667,15.416165422211636,19.740098420006692,100,0.054548429914358966,0.20001090968598287,2808.1531719911995,0.0,1,0.7857142857142857,0.6545811589723076,1.1091514082586322
5618,5618,5618,5618,2015,86,591,86,207,2015,384,86,192,192,192,86,86,591,384,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 14:02:00,0,1702879320,293.421875,2962895.733333333,3067045.333333333,2962895.733333333,17.826167515546942,17.788820380010293,100,0.05448502569877045,0.19977842756215836,2798.3509198888505,0.0,1,0.7857142857142857,0.5085269065218576,1.089700513975409
5625,5623,5623,5623,2019,91,288,91,211,2019,77,91,185,185,185,91,91,288,77,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 14:04:00,0,1702879440,301.7578125,4592205.866666666,3896548.0,4592205.866666666,14.70660477999546,19.65358908001993,100,0.0,0.20000727299174512,2814.6478053747405,0.0,1,1.0,0.7454816538783227,1.2364085966762426
5632,5634,5634,5634,2018,99,287,98,213,2018,74,98,182,182,181,98,98,287,74,27,27,0,98,3,3,3,3,3,1,2,2,2,0,0,0,2023-12-18 14:06:00,0,1702879560,294.37890625,2919638.6184824635,2354015.2020269367,2919638.6184824635,13.637296250615366,24.765594839299663,100,0.0,0.20000727299174512,2817.92065166006,0.0,1,1.0,0.6909342157896651,1.127313720498927
5664,5665,5665,5665,2031,98,274,99,224,2031,50,99,181,181,181,99,99,274,50,30,30,0,99,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 14:08:00,0,1702879680,281.984375,5026146.4,3968002.1333333324,5026146.4,13.109087848893573,16.55422673667393,100,0.05454446282794858,0.1999963637024781,2817.766949691824,0.0,1,0.7857142857142857,0.3454482645770077,1.2727041326521336
